Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,MIA,203.0,2.0,0.0,17.0,13.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.919999999999998,15.919999999999998,15.919999999999998
Dak Prescott,QB,DET,230.0,2.0,0.0,22.0,18.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0
Robert Griffin,QB,GNB,258.0,2.0,0.0,29.0,23.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,18.72,18.72
Patrick Mahomes,QB,IND,368.0,3.0,0.0,39.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.72,26.72,26.72
Kirk Cousins,QB,JAX,300.0,2.0,1.0,30.0,23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,18.3,18.3
Russell Wilson,QB,PHI,376.0,4.0,1.0,43.0,28.0,2.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,31.839999999999996,31.839999999999996,31.839999999999996
Marcus Mariota,QB,KAN,269.0,0.0,0.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.76,10.76,10.76
Nick Foles,QB,NWE,230.0,1.0,0.0,29.0,20.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.899999999999999,12.899999999999999,12.899999999999999
Tom Brady,QB,MIN,183.0,1.0,0.0,30.0,24.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.72,11.72,11.72
Gardner Minshew,QB,DAL,308.0,1.0,0.0,35.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,16.32,16.32
Philip Rivers,QB,TAM,163.0,1.0,0.0,23.0,15.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,10.42,10.42
Derek Carr,QB,NOR,282.0,1.0,0.0,39.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,15.28,15.28
Carson Wentz,QB,NYG,270.0,1.0,1.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,10.8
Jacoby Brissett,QB,OAK,350.0,2.0,1.0,45.0,26.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,20.3,20.3
Case Keenum,QB,CIN,198.0,1.0,1.0,21.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,9.92,9.92
Deshaun Watson,QB,CLE,236.0,1.0,1.0,32.0,21.0,4.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,19.54,19.54,19.54
Matthew Stafford,QB,SDG,196.0,0.0,0.0,32.0,21.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.64,7.64,7.64
Andy Dalton,QB,STL,295.0,1.0,1.0,39.0,23.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,21.3,21.3,21.3
Drew Brees,QB,NYJ,162.0,0.0,0.0,30.0,19.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,13.98,13.98,13.98
Joe Flacco,QB,ARI,212.0,1.0,1.0,36.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.780000000000001,8.780000000000001,8.780000000000001
Marlon Mack,RB,GNB,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,5.720000000000001,4.720000000000001,5.220000000000001
Christian McCaffrey,RB,GNB,0.0,0.0,0.0,0.0,0.0,15.0,163.0,2.0,3.0,3.0,4.0,0.0,0.0,31.7,28.7,30.2
Saquon Barkley,RB,KAN,0.0,0.0,0.0,0.0,0.0,22.0,139.0,4.0,3.0,3.0,41.0,0.0,1.0,43.0,40.0,41.5
Dalvin Cook,RB,MIN,0.0,0.0,0.0,0.0,0.0,20.0,138.0,0.0,5.0,6.0,30.0,0.0,0.0,21.8,16.8,19.3
Mark Ingram,RB,NWE,0.0,0.0,0.0,0.0,0.0,22.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.5,11.5
Todd Gurley,RB,DEN,0.0,0.0,0.0,0.0,0.0,24.0,110.0,0.0,4.0,5.0,20.0,0.0,1.0,15.0,11.0,13.0
Alvin Kamara,RB,TAM,0.0,0.0,0.0,0.0,0.0,23.0,109.0,1.0,2.0,3.0,55.0,0.0,1.0,22.4,20.4,21.4
Josh Jacobs,RB,JAX,0.0,0.0,0.0,0.0,0.0,20.0,107.0,0.0,5.0,7.0,67.0,0.0,0.0,22.4,17.4,19.9
Derrick Henry,RB,ARI,0.0,0.0,0.0,0.0,0.0,26.0,106.0,1.0,4.0,4.0,30.0,0.0,0.0,23.6,19.6,21.6
Carlos Hyde,RB,CAR,0.0,0.0,0.0,0.0,0.0,24.0,99.0,0.0,2.0,5.0,6.0,0.0,0.0,12.5,10.5,11.5
David Johnson,RB,KAN,0.0,0.0,0.0,0.0,0.0,19.0,90.0,4.0,3.0,4.0,46.0,0.0,0.0,40.6,37.6,39.1
