Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NWE,323.0,3.0,0.0,27.0,18.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,31.42,31.42,31.42
Dak Prescott,QB,WAS,304.0,4.0,1.0,27.0,19.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06,29.06,29.06
Robert Griffin,QB,SEA,224.0,2.0,0.0,27.0,21.0,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,20.76,20.76,20.76
Patrick Mahomes,QB,CAR,306.0,2.0,0.0,28.0,18.0,14.0,52.0,2.0,0.0,0.0,0.0,0.0,0.0,37.440000000000005,37.440000000000005,37.440000000000005
Kirk Cousins,QB,NYG,249.0,3.0,0.0,30.0,16.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,23.16,23.16
Russell Wilson,QB,ATL,353.0,1.0,1.0,32.0,26.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,15.419999999999998,15.419999999999998,15.419999999999998
Marcus Mariota,QB,CIN,210.0,3.0,0.0,30.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,20.9,20.9
Nick Foles,QB,JAX,261.0,2.0,1.0,26.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.439999999999998,16.439999999999998,16.439999999999998
Tom Brady,QB,STL,205.0,2.0,1.0,17.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,14.3
Gardner Minshew,QB,MIA,253.0,1.0,1.0,26.0,18.0,4.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,15.419999999999998,15.419999999999998,15.419999999999998
Philip Rivers,QB,NYJ,301.0,1.0,1.0,36.0,26.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.239999999999998,12.239999999999998,12.239999999999998
Derek Carr,QB,SDG,228.0,1.0,0.0,36.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.12,13.12,13.12
Carson Wentz,QB,SFO,231.0,1.0,1.0,25.0,16.0,6.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,19.94,19.94,19.94
Jacoby Brissett,QB,DEN,285.0,2.0,1.0,37.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,17.5,17.5
Case Keenum,QB,TAM,256.0,0.0,0.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.24,10.24,10.24
Deshaun Watson,QB,PHI,119.0,0.0,0.0,21.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,4.76,4.76
Matthew Stafford,QB,BAL,355.0,1.0,0.0,51.0,30.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,17.8,17.8
Andy Dalton,QB,CHI,188.0,1.0,1.0,31.0,23.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,10.42,10.42
Drew Brees,QB,NOR,267.0,3.0,2.0,41.0,26.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.48,18.48,18.48
Joe Flacco,QB,DET,441.0,2.0,0.0,61.0,31.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,26.34,26.34
Marlon Mack,RB,KAN,0.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5
Christian McCaffrey,RB,PHI,0.0,0.0,0.0,0.0,0.0,19.0,178.0,2.0,4.0,5.0,11.0,0.0,2.0,30.900000000000002,26.900000000000002,28.900000000000002
Saquon Barkley,RB,WAS,0.0,0.0,0.0,0.0,0.0,24.0,113.0,1.0,0.0,0.0,0.0,0.0,0.0,17.3,17.3,17.3
Dalvin Cook,RB,KAN,0.0,0.0,0.0,0.0,0.0,23.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,10.7,10.7
Mark Ingram,RB,BUF,0.0,0.0,0.0,0.0,0.0,14.0,107.0,0.0,1.0,3.0,-4.0,0.0,0.0,11.299999999999999,10.299999999999999,10.799999999999999
Todd Gurley,RB,HOU,0.0,0.0,0.0,0.0,0.0,20.0,102.0,2.0,5.0,5.0,15.0,0.0,0.0,28.7,23.7,26.2
Alvin Kamara,RB,BAL,0.0,0.0,0.0,0.0,0.0,22.0,97.0,0.0,8.0,9.0,67.0,0.0,0.0,24.4,16.4,20.4
Josh Jacobs,RB,NWE,0.0,0.0,0.0,0.0,0.0,21.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,15.7,15.7,15.7
Derrick Henry,RB,MIA,0.0,0.0,0.0,0.0,0.0,14.0,87.0,1.0,1.0,3.0,-5.0,0.0,0.0,15.2,14.2,14.7
Carlos Hyde,RB,HOU,0.0,0.0,0.0,0.0,0.0,5.0,87.0,1.0,0.0,0.0,0.0,0.0,0.0,14.7,14.7,14.7
David Johnson,RB,DEN,0.0,0.0,0.0,0.0,0.0,20.0,85.0,0.0,4.0,4.0,26.0,0.0,0.0,15.1,11.1,13.1
LeSean McCoy,RB,CLE,0.0,0.0,0.0,0.0,0.0,29.0,85.0,1.0,4.0,4.0,27.0,0.0,0.0,21.2,17.2,19.2
Nick Chubb,RB,SFO,0.0,0.0,0.0,0.0,0.0,19.0,83.0,0.0,2.0,3.0,18.0,1.0,0.0,18.1,16.1,17.1
Ronald Jones,RB,OAK,0.0,0.0,0.0,0.0,0.0,15.0,74.0,0.0,4.0,8.0,29.0,0.0,0.0,14.3,10.3,12.3
Devin Singletary,RB,SDG,0.0,0.0,0.0,0.0,0.0,19.0,72.0,0.0,3.0,3.0,16.0,0.0,0.0,11.8,8.8,10.3
Leonard Fournette,RB,NYJ,0.0,0.0,0.0,0.0,0.0,14.0,71.0,0.0,1.0,1.0,9.0,0.0,1.0,7.0,6.0,6.5
Le'Veon Bell,RB,NYG,0.0,0.0,0.0,0.0,0.0,13.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4
Austin Ekeler,RB,CHI,0.0,0.0,0.0,0.0,0.0,21.0,60.0,2.0,1.0,1.0,-1.0,0.0,0.0,18.9,17.9,18.4
Justin Jackson,RB,MIA,0.0,0.0,0.0,0.0,0.0,9.0,60.0,1.0,1.0,1.0,18.0,0.0,0.0,14.8,13.8,14.3
Duke Johnson,RB,NYG,0.0,0.0,0.0,0.0,0.0,10.0,58.0,1.0,2.0,3.0,61.0,0.0,0.0,19.9,17.9,18.9
Julian Edelman,WR,TAM,28.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,28.0,0.0,0.0,6.92,3.92,5.42
Robert Woods,WR,KAN,0.0,0.0,0.0,0.0,0.0,2.0,23.0,0.0,4.0,4.0,21.0,0.0,0.0,8.4,4.4,6.4
