Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,KAN,295.0,4.0,0.0,38.0,23.0,9.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0
Dak Prescott,QB,BUF,231.0,2.0,2.0,33.0,18.0,9.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,26.740000000000002,26.740000000000002,26.740000000000002
Robert Griffin,QB,SEA,185.0,4.0,0.0,17.0,11.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,24.799999999999997,24.799999999999997,24.799999999999997
Patrick Mahomes,QB,OAK,285.0,3.0,0.0,38.0,29.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.2,24.2,24.2
Kirk Cousins,QB,TAM,249.0,2.0,0.0,30.0,20.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,22.76,22.76,22.76
Russell Wilson,QB,SFO,414.0,2.0,1.0,48.0,30.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.66,22.66,22.66
Marcus Mariota,QB,TEN,282.0,2.0,1.0,35.0,20.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,21.580000000000002,21.580000000000002,21.580000000000002
Nick Foles,QB,LAC,299.0,2.0,0.0,36.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,19.96,19.96
Tom Brady,QB,PHI,306.0,2.0,1.0,39.0,27.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.840000000000003,17.840000000000003,17.840000000000003
Gardner Minshew,QB,TEN,282.0,2.0,1.0,35.0,20.0,4.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,21.580000000000002,21.580000000000002,21.580000000000002
Philip Rivers,QB,DAL,249.0,1.0,0.0,28.0,24.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,14.16,14.16,14.16
Derek Carr,QB,HOU,224.0,1.0,0.0,31.0,22.0,7.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,15.96,15.96
Carson Wentz,QB,DAL,249.0,1.0,0.0,28.0,24.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,14.16,14.16,14.16
Jacoby Brissett,QB,CAR,300.0,2.0,4.0,41.0,28.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,15.3,15.3
Case Keenum,QB,MIA,137.0,3.0,1.0,24.0,16.0,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,14.98,14.98
Deshaun Watson,QB,NWE,311.0,1.0,1.0,32.0,24.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.939999999999998,14.939999999999998,14.939999999999998
Matthew Stafford,QB,DAL,249.0,1.0,0.0,28.0,24.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,14.16,14.16,14.16
Andy Dalton,QB,CLE,397.0,1.0,3.0,43.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.880000000000003,13.880000000000003,13.880000000000003
Drew Brees,QB,CHI,285.0,1.0,2.0,39.0,26.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,11.8
Joe Flacco,QB,DEN,151.0,1.0,0.0,21.0,12.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.94,10.94,10.94
Marlon Mack,RB,DEN,0.0,0.0,0.0,0.0,0.0,19.0,157.0,2.0,1.0,1.0,2.0,0.0,0.0,28.9,27.9,28.4
Christian McCaffrey,RB,CHI,1.0,1.0,0.0,1.0,1.0,8.0,30.0,0.0,12.0,14.0,156.0,0.0,0.0,34.64,22.64,28.64
Saquon Barkley,RB,CAR,0.0,0.0,0.0,0.0,0.0,10.0,106.0,0.0,9.0,10.0,55.0,1.0,0.0,31.1,22.1,26.6
Dalvin Cook,RB,DAL,0.0,0.0,0.0,0.0,0.0,23.0,75.0,0.0,6.0,6.0,60.0,1.0,0.0,25.5,19.5,22.5
Mark Ingram,RB,PIT,0.0,0.0,0.0,0.0,0.0,15.0,60.0,2.0,3.0,4.0,14.0,0.0,0.0,22.4,19.4,20.9
Todd Gurley,RB,ARI,0.0,0.0,0.0,0.0,0.0,5.0,53.0,2.0,2.0,2.0,13.0,0.0,0.0,20.6,18.6,19.6
Alvin Kamara,RB,WAS,0.0,0.0,0.0,0.0,0.0,9.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,15.8
Josh Jacobs,RB,NYG,0.0,0.0,0.0,0.0,0.0,24.0,125.0,0.0,3.0,4.0,21.0,0.0,0.0,17.6,14.6,16.1
Derrick Henry,RB,LAC,0.0,0.0,0.0,0.0,0.0,8.0,63.0,1.0,1.0,1.0,19.0,0.0,0.0,15.200000000000001,14.200000000000001,14.700000000000001
Carlos Hyde,RB,WAS,0.0,0.0,0.0,0.0,0.0,9.0,98.0,1.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,15.8
David Johnson,RB,SEA,0.0,0.0,0.0,0.0,0.0,13.0,69.0,0.0,3.0,4.0,39.0,0.0,0.0,13.8,10.8,12.3
LeSean McCoy,RB,NWE,0.0,0.0,0.0,0.0,0.0,6.0,26.0,0.0,7.0,9.0,92.0,0.0,0.0,18.799999999999997,11.799999999999999,15.299999999999999
Nick Chubb,RB,SEA,0.0,0.0,0.0,0.0,0.0,13.0,69.0,0.0,3.0,4.0,39.0,0.0,0.0,13.8,10.8,12.3
Ronald Jones,RB,SFO,0.0,0.0,0.0,0.0,0.0,15.0,61.0,0.0,8.0,9.0,73.0,0.0,1.0,19.4,11.399999999999999,15.399999999999999
Devin Singletary,RB,KAN,0.0,0.0,0.0,0.0,0.0,14.0,47.0,1.0,1.0,1.0,5.0,0.0,0.0,12.2,11.2,11.7
Leonard Fournette,RB,GNB,0.0,0.0,0.0,0.0,0.0,11.0,36.0,1.0,4.0,4.0,16.0,0.0,0.0,15.2,11.2,13.2
Le'Veon Bell,RB,SEA,0.0,0.0,0.0,0.0,0.0,13.0,69.0,0.0,3.0,4.0,39.0,0.0,0.0,13.8,10.8,12.3
Austin Ekeler,RB,NYJ,0.0,0.0,0.0,0.0,0.0,21.0,98.0,0.0,4.0,5.0,9.0,0.0,0.0,14.700000000000001,10.700000000000001,12.700000000000001
Justin Jackson,RB,OAK,0.0,0.0,0.0,0.0,0.0,18.0,61.0,1.0,2.0,2.0,6.0,0.0,1.0,12.7,10.7,11.7
Duke Johnson,RB,OAK,0.0,0.0,0.0,0.0,0.0,6.0,95.0,0.0,3.0,4.0,31.0,0.0,1.0,13.6,10.6,12.1
Julian Edelman,WR,SFO,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,5.0,7.0,129.0,2.0,0.0,29.700000000000003,24.700000000000003,27.200000000000003
Robert Woods,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,154.0,1.0,0.0,31.4,21.4,26.4
Christian Kirk,WR,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,19.0,148.0,1.0,0.0,34.8,20.8,27.8
Jarvis Landry,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,67.0,2.0,0.0,21.7,18.7,20.2
Parris Campbell,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,67.0,2.0,0.0,22.7,18.7,20.7
Tyreek Hill,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,101.0,1.0,0.0,21.1,16.1,18.6
Jamison Crowder,WR,NYG,49.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,35.0,1.0,0.0,18.46,15.46,16.96
Marvin Jones,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,93.0,1.0,0.0,23.3,15.3,19.3
Tyler Boyd,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,85.0,1.0,0.0,18.5,14.5,16.5
Alshon Jeffery,WR,NYG,49.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,9.0,35.0,1.0,0.0,18.46,15.46,16.96
Dede Westbrook,WR,TEN,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,7.0,42.0,1.0,0.0,14.4,11.4,12.9
Albert Wilson,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,2.0,52.0,1.0,0.0,13.2,12.2,12.7
Marquez Valdes-Scantling,WR,TEN,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,7.0,42.0,1.0,0.0,14.4,11.4,12.9
Russell Gage,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,61.0,1.0,0.0,19.1,12.1,15.6
Cordarrelle Patterson,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,59.0,1.0,0.0,13.9,11.9,12.9
Sammy Watkins,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,58.0,1.0,0.0,14.8,11.8,13.3
Michael Gallup,WR,TEN,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,3.0,7.0,42.0,1.0,0.0,14.4,11.4,12.9
John Ross,WR,LAC,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,44.0,1.0,0.0,12.5,10.5,11.5
DeSean Jackson,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,104.0,0.0,0.0,13.4,10.4,11.9
Marquise Brown,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,103.0,0.0,0.0,16.3,10.3,13.3
