Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,TAM,420.0,3.0,0.0,42.0,24.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,30.1,30.1
Dak Prescott,QB,NOR,377.0,4.0,1.0,37.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.18,29.18,29.18
Robert Griffin,QB,GNB,342.0,3.0,0.0,37.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,25.68,25.68
Patrick Mahomes,QB,WAS,258.0,2.0,1.0,28.0,20.0,9.0,89.0,0.0,0.0,0.0,0.0,0.0,1.0,23.22,23.22,23.22
Kirk Cousins,QB,NWE,259.0,2.0,0.0,42.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36,18.36,18.36
Russell Wilson,QB,OAK,298.0,1.0,1.0,46.0,26.0,6.0,14.0,1.0,0.0,0.0,0.0,0.0,1.0,19.32,19.32,19.32
Marcus Mariota,QB,BUF,225.0,3.0,1.0,35.0,27.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,19.3,19.3,19.3
Nick Foles,QB,BUF,225.0,3.0,1.0,35.0,27.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,1.0,19.3,19.3,19.3
Tom Brady,QB,NWE,259.0,2.0,0.0,42.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36,18.36,18.36
Gardner Minshew,QB,HOU,256.0,2.0,0.0,37.0,23.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.040000000000003,18.040000000000003,18.040000000000003
Philip Rivers,QB,CAR,233.0,1.0,1.0,37.0,21.0,6.0,64.0,0.0,0.0,0.0,0.0,0.0,1.0,15.719999999999999,15.719999999999999,15.719999999999999
Derek Carr,QB,DET,263.0,1.0,1.0,46.0,28.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,14.620000000000001,14.620000000000001,14.620000000000001
Carson Wentz,QB,CLE,264.0,2.0,0.0,41.0,25.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,19.860000000000003,19.860000000000003,19.860000000000003
Jacoby Brissett,QB,NYG,337.0,1.0,2.0,40.0,26.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.879999999999999,13.879999999999999,13.879999999999999
Case Keenum,QB,CHI,150.0,1.0,0.0,31.0,16.0,3.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4
Deshaun Watson,QB,NYJ,328.0,1.0,1.0,41.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.119999999999997,13.119999999999997,13.119999999999997
Matthew Stafford,QB,STL,255.0,1.0,1.0,34.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.2
Andy Dalton,QB,TEN,205.0,1.0,0.0,33.0,22.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0
Drew Brees,QB,PIT,278.0,1.0,1.0,37.0,27.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.02,11.02,11.02
Joe Flacco,QB,ARI,262.0,1.0,1.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.48,10.48,10.48
Marlon Mack,RB,HOU,0.0,0.0,0.0,0.0,0.0,19.0,98.0,2.0,1.0,5.0,5.0,0.0,0.0,23.3,22.3,22.8
Christian McCaffrey,RB,SFO,0.0,0.0,0.0,0.0,0.0,16.0,131.0,0.0,5.0,6.0,51.0,0.0,0.0,23.2,18.2,20.7
Saquon Barkley,RB,TAM,0.0,0.0,0.0,0.0,0.0,16.0,85.0,1.0,3.0,3.0,37.0,0.0,0.0,21.2,18.2,19.7
Dalvin Cook,RB,BUF,0.0,0.0,0.0,0.0,0.0,9.0,71.0,0.0,8.0,11.0,49.0,1.0,0.0,26.0,18.0,22.0
Mark Ingram,RB,PIT,0.0,0.0,0.0,0.0,0.0,17.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.2
Todd Gurley,RB,NYJ,0.0,0.0,0.0,0.0,0.0,16.0,54.0,1.0,6.0,9.0,34.0,0.0,0.0,20.8,14.8,17.8
Alvin Kamara,RB,TEN,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,12.8
Josh Jacobs,RB,TEN,0.0,0.0,0.0,0.0,0.0,7.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,12.8,12.8,12.8
Derrick Henry,RB,PIT,0.0,0.0,0.0,0.0,0.0,17.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,12.2,12.2
Carlos Hyde,RB,NOR,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,4.0,4.0,32.0,1.0,0.0,15.899999999999999,11.899999999999999,13.899999999999999
David Johnson,RB,STL,0.0,0.0,0.0,0.0,0.0,12.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,11.7
LeSean McCoy,RB,SEA,0.0,0.0,0.0,0.0,0.0,19.0,103.0,0.0,1.0,2.0,13.0,0.0,0.0,12.600000000000001,11.600000000000001,12.100000000000001
Nick Chubb,RB,JAX,0.0,0.0,0.0,0.0,0.0,21.0,44.0,1.0,7.0,9.0,58.0,0.0,0.0,23.2,16.2,19.7
Ronald Jones,RB,IND,0.0,0.0,0.0,0.0,0.0,20.0,84.0,0.0,1.0,1.0,19.0,0.0,0.0,11.3,10.3,10.8
Devin Singletary,RB,BUF,0.0,0.0,0.0,0.0,0.0,12.0,70.0,0.0,6.0,6.0,32.0,0.0,0.0,16.2,10.2,13.2
Leonard Fournette,RB,CHI,0.0,0.0,0.0,0.0,0.0,22.0,96.0,0.0,3.0,5.0,4.0,0.0,0.0,13.0,10.0,11.5
Le'Veon Bell,RB,NYG,0.0,0.0,0.0,0.0,0.0,5.0,17.0,1.0,1.0,1.0,17.0,0.0,0.0,10.4,9.4,9.9
Austin Ekeler,RB,NOR,0.0,0.0,0.0,0.0,0.0,13.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,9.2
Justin Jackson,RB,PIT,0.0,0.0,0.0,0.0,0.0,4.0,17.0,1.0,1.0,1.0,8.0,0.0,0.0,9.5,8.5,9.0
Duke Johnson,RB,OAK,0.0,0.0,0.0,0.0,0.0,19.0,53.0,0.0,4.0,7.0,28.0,0.0,0.0,12.1,8.1,10.1
Julian Edelman,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,216.0,1.0,0.0,34.6,27.6,31.1
Robert Woods,WR,GNB,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,8.0,8.0,89.0,2.0,0.0,30.8,22.8,26.8
Christian Kirk,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,11.0,131.0,1.0,0.0,26.1,19.1,22.6
Jarvis Landry,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,122.0,1.0,0.0,26.2,18.2,22.2
Parris Campbell,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,74.0,1.0,0.0,17.4,13.4,15.4
Tyreek Hill,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,103.0,1.0,0.0,23.3,16.3,19.8
Jamison Crowder,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,81.0,1.0,0.0,20.1,14.1,17.1
Marvin Jones,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,81.0,1.0,0.0,20.1,14.1,17.1
Tyler Boyd,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,74.0,1.0,0.0,17.4,13.4,15.4
Alshon Jeffery,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,73.0,1.0,0.0,20.3,13.3,16.8
Dede Westbrook,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.0,1.0,0.0,18.1,13.1,15.6
Albert Wilson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,11.0,120.0,0.0,0.0,19.2,12.2,15.7
Marquez Valdes-Scantling,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,67.0,2.0,1.0,19.7,16.7,18.2
Russell Gage,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,79.0,1.0,1.0,15.9,11.9,13.9
Cordarrelle Patterson,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,59.0,1.0,0.0,13.9,11.9,12.9
Sammy Watkins,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,53.0,1.0,0.0,15.3,11.3,13.3
Michael Gallup,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,52.0,1.0,0.0,17.2,11.2,14.2
John Ross,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,51.0,1.0,0.0,14.1,11.1,12.6
DeSean Jackson,WR,PIT,0.0,0.0,0.0,1.0,0.0,2.0,13.0,0.0,7.0,8.0,96.0,0.0,0.0,17.9,10.9,14.4
Marquise Brown,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,48.0,1.0,0.0,11.8,10.8,11.3
