Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,GNB,338.0,6.0,0.0,37.0,24.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,39.22,39.22,39.22
Dak Prescott,QB,WAS,182.0,1.0,1.0,22.0,17.0,13.0,138.0,2.0,0.0,0.0,0.0,0.0,0.0,35.08,35.08,35.08
Robert Griffin,QB,TAM,328.0,3.0,1.0,26.0,15.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,23.619999999999997,23.619999999999997,23.619999999999997
Patrick Mahomes,QB,PIT,363.0,1.0,1.0,40.0,24.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.919999999999998,17.919999999999998,17.919999999999998
Kirk Cousins,QB,PHI,311.0,2.0,2.0,46.0,28.0,9.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,22.339999999999996,22.339999999999996,22.339999999999996
Russell Wilson,QB,DEN,309.0,3.0,1.0,30.0,24.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,22.06,22.06
Marcus Mariota,QB,GNB,338.0,6.0,0.0,37.0,24.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,39.22,39.22,39.22
Nick Foles,QB,DET,311.0,1.0,1.0,45.0,22.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,21.139999999999997,21.139999999999997,21.139999999999997
Tom Brady,QB,NWE,395.0,2.0,2.0,58.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,19.8,19.8
Gardner Minshew,QB,CIN,381.0,3.0,3.0,46.0,31.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,19.740000000000002,19.740000000000002,19.740000000000002
Philip Rivers,QB,PIT,363.0,1.0,1.0,40.0,24.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,17.919999999999998,17.919999999999998,17.919999999999998
Derek Carr,QB,MIN,352.0,2.0,2.0,52.0,35.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,17.38,17.38,17.38
Carson Wentz,QB,MIA,185.0,2.0,0.0,29.0,21.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0
Jacoby Brissett,QB,DAL,261.0,2.0,1.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.439999999999998,16.439999999999998,16.439999999999998
Case Keenum,QB,CLE,231.0,2.0,1.0,29.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.540000000000003,15.540000000000003,15.540000000000003
Deshaun Watson,QB,DEN,309.0,3.0,1.0,30.0,24.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,22.06,22.06
Matthew Stafford,QB,TEN,290.0,1.0,1.0,44.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.799999999999999,13.799999999999999,13.799999999999999
Andy Dalton,QB,DAL,261.0,2.0,1.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.439999999999998,16.439999999999998,16.439999999999998
Drew Brees,QB,BAL,234.0,1.0,0.0,26.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.559999999999999,13.559999999999999,13.559999999999999
Joe Flacco,QB,NYG,193.0,1.0,0.0,28.0,15.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,11.52,11.52
Marlon Mack,RB,NYJ,0.0,0.0,0.0,0.0,0.0,32.0,161.0,3.0,0.0,0.0,0.0,0.0,0.0,34.1,34.1,34.1
Christian McCaffrey,RB,BAL,0.0,0.0,0.0,0.0,0.0,16.0,63.0,2.0,1.0,4.0,43.0,0.0,0.0,23.6,22.6,23.1
Saquon Barkley,RB,NYG,0.0,0.0,0.0,0.0,0.0,27.0,116.0,1.0,1.0,1.0,4.0,0.0,0.0,19.0,18.0,18.5
Dalvin Cook,RB,PIT,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,4.0,5.0,105.0,0.0,0.0,15.9,11.9,13.9
Mark Ingram,RB,DAL,0.0,0.0,0.0,0.0,0.0,18.0,92.0,1.0,1.0,1.0,13.0,0.0,0.0,17.5,16.5,17.0
Todd Gurley,RB,HOU,0.0,0.0,0.0,0.0,0.0,17.0,29.0,2.0,1.0,3.0,12.0,0.0,0.0,17.1,16.1,16.6
Alvin Kamara,RB,NYJ,0.0,0.0,0.0,0.0,0.0,32.0,161.0,3.0,0.0,0.0,0.0,0.0,0.0,34.1,34.1,34.1
Josh Jacobs,RB,TAM,0.0,0.0,0.0,0.0,0.0,13.0,76.0,0.0,2.0,4.0,55.0,0.0,0.0,15.1,13.1,14.1
Derrick Henry,RB,CLE,0.0,0.0,0.0,0.0,0.0,15.0,56.0,1.0,1.0,1.0,9.0,0.0,0.0,13.5,12.5,13.0
Carlos Hyde,RB,BUF,0.0,0.0,0.0,0.0,0.0,16.0,53.0,1.0,5.0,6.0,30.0,0.0,1.0,17.3,12.3,14.8
David Johnson,RB,PIT,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,4.0,5.0,105.0,0.0,0.0,15.9,11.9,13.9
