Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,CAR,232.0,3.0,0.0,27.0,15.0,7.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,29.080000000000002,29.080000000000002,29.080000000000002
Dak Prescott,QB,IND,391.0,4.0,3.0,54.0,24.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,28.939999999999998,28.939999999999998,28.939999999999998
Robert Griffin,QB,SEA,293.0,2.0,0.0,37.0,23.0,9.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,26.82,26.82
Patrick Mahomes,QB,DAL,303.0,3.0,0.0,27.0,22.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,25.519999999999996,25.519999999999996,25.519999999999996
Kirk Cousins,QB,BUF,112.0,2.0,1.0,17.0,9.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,18.28,18.28,18.28
Russell Wilson,QB,CHI,233.0,2.0,0.0,26.0,17.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,20.02,20.02,20.02
Marcus Mariota,QB,DEN,242.0,3.0,1.0,38.0,27.0,2.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,19.18,19.18
Nick Foles,QB,DET,313.0,2.0,1.0,46.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,18.52,18.52
Tom Brady,QB,BUF,112.0,2.0,1.0,17.0,9.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,18.28,18.28,18.28
Gardner Minshew,QB,WAS,163.0,1.0,0.0,21.0,13.0,5.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,17.72,17.72
Philip Rivers,QB,KAN,201.0,2.0,0.0,23.0,19.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,17.24,17.24
Derek Carr,QB,SEA,293.0,2.0,0.0,37.0,23.0,9.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,26.82,26.82,26.82
Carson Wentz,QB,HOU,207.0,2.0,0.0,35.0,21.0,4.0,5.0,0.0,1.0,1.0,-6.0,0.0,0.0,17.18,16.18,16.68
Jacoby Brissett,QB,NYG,280.0,1.0,0.0,33.0,20.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,15.7,15.7
Case Keenum,QB,CLE,364.0,1.0,2.0,36.0,25.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.660000000000004,15.660000000000004,15.660000000000004
Deshaun Watson,QB,GNB,286.0,1.0,1.0,35.0,27.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,14.939999999999998,14.939999999999998,14.939999999999998
Matthew Stafford,QB,CIN,211.0,1.0,2.0,38.0,25.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,14.939999999999998,14.939999999999998,14.939999999999998
Andy Dalton,QB,BUF,112.0,2.0,1.0,17.0,9.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,18.28,18.28,18.28
Drew Brees,QB,PHI,251.0,1.0,0.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.04,14.04,14.04
Joe Flacco,QB,JAX,202.0,1.0,1.0,42.0,19.0,3.0,1.0,1.0,1.0,1.0,-6.0,0.0,1.0,14.579999999999998,13.579999999999998,14.079999999999998
Marlon Mack,RB,PHI,0.0,0.0,0.0,0.0,0.0,24.0,169.0,2.0,4.0,5.0,14.0,0.0,1.0,32.3,28.299999999999997,30.299999999999997
Christian McCaffrey,RB,DAL,0.0,0.0,0.0,0.0,0.0,23.0,83.0,1.0,4.0,4.0,19.0,0.0,0.0,20.2,16.2,18.2
Saquon Barkley,RB,CHI,0.0,0.0,0.0,0.0,0.0,21.0,66.0,0.0,3.0,3.0,30.0,1.0,0.0,18.6,15.6,17.1
Dalvin Cook,RB,CLE,0.0,0.0,0.0,0.0,0.0,20.0,72.0,1.0,3.0,5.0,23.0,0.0,0.0,18.5,15.5,17.0
Mark Ingram,RB,SEA,0.0,0.0,0.0,0.0,0.0,19.0,87.0,1.0,2.0,3.0,11.0,0.0,1.0,15.799999999999999,13.799999999999999,14.799999999999999
Todd Gurley,RB,BAL,0.0,0.0,0.0,0.0,0.0,12.0,78.0,1.0,1.0,2.0,5.0,0.0,0.0,15.3,14.3,14.8
Alvin Kamara,RB,GNB,0.0,0.0,0.0,0.0,0.0,15.0,66.0,1.0,2.0,2.0,16.0,0.0,0.0,16.2,14.2,15.2
Josh Jacobs,RB,KAN,0.0,0.0,0.0,0.0,0.0,27.0,127.0,0.0,4.0,4.0,11.0,0.0,0.0,17.799999999999997,13.799999999999999,15.799999999999999
Derrick Henry,RB,SEA,0.0,0.0,0.0,0.0,0.0,19.0,87.0,1.0,2.0,3.0,11.0,0.0,1.0,15.799999999999999,13.799999999999999,14.799999999999999
Carlos Hyde,RB,DET,0.0,0.0,0.0,0.0,0.0,21.0,57.0,1.0,2.0,3.0,16.0,0.0,0.0,15.299999999999999,13.299999999999999,14.299999999999999
David Johnson,RB,NWE,0.0,0.0,0.0,0.0,0.0,19.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,13.1,13.1,13.1
LeSean McCoy,RB,CHI,0.0,0.0,0.0,0.0,0.0,21.0,66.0,0.0,3.0,3.0,30.0,1.0,0.0,18.6,15.6,17.1
Nick Chubb,RB,IND,0.0,0.0,0.0,0.0,0.0,9.0,41.0,1.0,3.0,4.0,21.0,0.0,0.0,15.2,12.2,13.7
Ronald Jones,RB,BUF,0.0,0.0,0.0,0.0,0.0,25.0,109.0,0.0,2.0,3.0,10.0,0.0,0.0,13.9,11.9,12.9
Devin Singletary,RB,SFO,0.0,0.0,0.0,0.0,0.0,23.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,11.8
Leonard Fournette,RB,PIT,0.0,0.0,0.0,0.0,0.0,16.0,49.0,1.0,3.0,4.0,8.0,0.0,0.0,14.700000000000001,11.700000000000001,13.200000000000001
Le'Veon Bell,RB,NYG,0.0,0.0,0.0,0.0,0.0,24.0,103.0,0.0,2.0,2.0,13.0,0.0,0.0,13.600000000000001,11.600000000000001,12.600000000000001
Austin Ekeler,RB,SEA,0.0,0.0,0.0,0.0,0.0,19.0,87.0,1.0,2.0,3.0,11.0,0.0,1.0,15.799999999999999,13.799999999999999,14.799999999999999
Justin Jackson,RB,WAS,0.0,0.0,0.0,0.0,0.0,22.0,124.0,0.0,0.0,0.0,0.0,0.0,1.0,10.4,10.4,10.4
Duke Johnson,RB,NYJ,0.0,0.0,0.0,0.0,0.0,24.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4
Julian Edelman,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,171.0,1.0,0.0,36.1,23.1,29.6
Robert Woods,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,99.0,2.0,0.0,29.9,21.9,25.9
Christian Kirk,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,98.0,2.0,0.0,27.8,21.8,24.8
Jarvis Landry,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,91.0,2.0,0.0,26.1,21.1,23.6
Parris Campbell,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,103.0,1.0,0.0,28.3,16.3,22.3
Tyreek Hill,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,116.0,1.0,0.0,23.6,17.6,20.6
Jamison Crowder,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,106.0,1.0,0.0,24.6,16.6,20.6
