Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,DET,306.0,4.0,1.0,42.0,28.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,28.740000000000002,28.740000000000002,28.740000000000002
Dak Prescott,QB,IND,282.0,2.0,0.0,37.0,22.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,26.380000000000003,26.380000000000003,26.380000000000003
Robert Griffin,QB,PHI,321.0,3.0,0.0,33.0,22.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.14,25.14,25.14
Patrick Mahomes,QB,JAX,166.0,0.0,0.0,22.0,13.0,2.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,21.240000000000002,21.240000000000002,21.240000000000002
Kirk Cousins,QB,ARI,356.0,1.0,0.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.240000000000002,18.240000000000002,18.240000000000002
Russell Wilson,QB,MIN,213.0,1.0,2.0,34.0,20.0,7.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,17.919999999999998,17.919999999999998,17.919999999999998
Marcus Mariota,QB,WAS,220.0,2.0,1.0,31.0,21.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,17.8,17.8
Nick Foles,QB,CIN,251.0,2.0,0.0,38.0,20.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74,17.74,17.74
Tom Brady,QB,DAL,321.0,2.0,1.0,32.0,23.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,16.44,16.44,16.44
Gardner Minshew,QB,CAR,207.0,2.0,0.0,27.0,23.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,15.98,15.98
Philip Rivers,QB,SDG,231.0,2.0,1.0,24.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.440000000000001,15.440000000000001,15.440000000000001
Derek Carr,QB,PIT,280.0,1.0,1.0,28.0,19.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,14.8,14.8
Carson Wentz,QB,STL,248.0,1.0,0.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.92,13.92,13.92
Jacoby Brissett,QB,GNB,285.0,1.0,1.0,42.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,13.4,13.4
Case Keenum,QB,NWE,225.0,1.0,0.0,24.0,15.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.9,12.9
Deshaun Watson,QB,SEA,216.0,1.0,0.0,29.0,17.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.540000000000001,12.540000000000001,12.540000000000001
Matthew Stafford,QB,TEN,227.0,0.0,2.0,36.0,15.0,2.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,11.98,11.98,11.98
Andy Dalton,QB,TAM,185.0,1.0,0.0,27.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,11.8,11.8
