Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,GNB,316.0,3.0,1.0,29.0,18.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,24.14,24.14,24.14
Dak Prescott,QB,CHI,267.0,2.0,0.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.68,16.68,16.68
Robert Griffin,QB,CIN,264.0,1.0,0.0,32.0,25.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.46,14.46,14.46
Patrick Mahomes,QB,ATL,163.0,1.0,0.0,22.0,14.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,17.22,17.22,17.22
Kirk Cousins,QB,MIN,177.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,7.08,7.08
Russell Wilson,QB,PIT,200.0,1.0,0.0,23.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,12.9,12.9
Marcus Mariota,QB,TAM,303.0,2.0,0.0,41.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.419999999999998,20.419999999999998,20.419999999999998
Nick Foles,QB,NYJ,201.0,1.0,0.0,25.0,14.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,18.54,18.54,18.54
Tom Brady,QB,NYG,292.0,0.0,0.0,32.0,21.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58,11.58,11.58
Gardner Minshew,QB,BUF,244.0,2.0,2.0,30.0,21.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.559999999999999,14.559999999999999,14.559999999999999
