Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,HOU,242.0,2.0,0.0,15.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78,17.78,17.78
Dak Prescott,QB,DAL,270.0,3.0,0.0,26.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,22.8,22.8
Robert Griffin,QB,GNB,250.0,4.0,0.0,30.0,23.0,6.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,28.1,28.1
Patrick Mahomes,QB,OAK,299.0,2.0,1.0,20.0,14.0,3.0,-8.0,0.0,0.0,0.0,0.0,0.0,1.0,15.16,15.16,15.16
Kirk Cousins,QB,GNB,38.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.52,7.52,7.52
Russell Wilson,QB,NWE,329.0,3.0,0.0,39.0,26.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.36,25.36,25.36
Marcus Mariota,QB,NOR,322.0,2.0,0.0,43.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.880000000000003,20.880000000000003,20.880000000000003
Nick Foles,QB,DEN,69.0,1.0,0.0,8.0,2.0,9.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,17.06,17.06,17.06
Tom Brady,QB,KAN,47.0,0.0,0.0,6.0,5.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6799999999999997,2.6799999999999997,2.6799999999999997
Gardner Minshew,QB,CLE,218.0,0.0,0.0,27.0,20.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.120000000000001,9.120000000000001,9.120000000000001
Philip Rivers,QB,IND,67.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6800000000000002,0.6800000000000002,0.6800000000000002
Derek Carr,QB,SEA,217.0,0.0,0.0,27.0,17.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.98,8.98,8.98
Carson Wentz,QB,SFO,242.0,1.0,1.0,30.0,19.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,14.379999999999999,14.379999999999999,14.379999999999999
Jacoby Brissett,QB,NYG,311.0,2.0,2.0,40.0,26.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.839999999999996,16.839999999999996,16.839999999999996
Case Keenum,QB,PIT,245.0,1.0,1.0,33.0,21.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.600000000000001,11.600000000000001,11.600000000000001
Deshaun Watson,QB,ARI,315.0,3.0,2.0,40.0,21.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,22.1,22.1
Matthew Stafford,QB,ATL,351.0,2.0,1.0,52.0,29.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,20.939999999999998,20.939999999999998,20.939999999999998
Andy Dalton,QB,TEN,219.0,1.0,1.0,27.0,15.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,12.86,12.86
Drew Brees,QB,JAX,118.0,1.0,1.0,21.0,14.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,7.52,7.52,7.52
Joe Flacco,QB,MIA,209.0,0.0,1.0,29.0,20.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1.0,5.76,5.76,5.76
Marlon Mack,RB,BAL,1.0,1.0,0.0,1.0,1.0,5.0,27.0,0.0,8.0,10.0,54.0,0.0,0.0,20.14,12.14,16.14
Christian McCaffrey,RB,CHI,0.0,0.0,0.0,1.0,0.0,18.0,64.0,1.0,1.0,5.0,3.0,0.0,0.0,13.700000000000001,12.700000000000001,13.200000000000001
Saquon Barkley,RB,OAK,0.0,0.0,0.0,0.0,0.0,30.0,157.0,1.0,3.0,4.0,85.0,0.0,0.0,33.2,30.2,31.7
Dalvin Cook,RB,DAL,0.0,0.0,0.0,0.0,0.0,20.0,135.0,1.0,6.0,7.0,36.0,0.0,0.0,29.1,23.1,26.1
Mark Ingram,RB,TEN,0.0,0.0,0.0,0.0,0.0,27.0,130.0,1.0,4.0,7.0,44.0,0.0,0.0,27.4,23.4,25.4
Todd Gurley,RB,BUF,0.0,0.0,0.0,0.0,0.0,13.0,114.0,0.0,4.0,4.0,1.0,0.0,1.0,13.5,9.5,11.5
Alvin Kamara,RB,JAX,0.0,0.0,0.0,0.0,0.0,25.0,114.0,1.0,3.0,3.0,23.0,0.0,0.0,22.7,19.7,21.2
Josh Jacobs,RB,SEA,0.0,0.0,0.0,0.0,0.0,32.0,109.0,1.0,5.0,7.0,58.0,0.0,0.0,27.7,22.7,25.2
Derrick Henry,RB,DEN,0.0,0.0,0.0,0.0,0.0,30.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,9.6
Carlos Hyde,RB,ATL,0.0,0.0,0.0,0.0,0.0,22.0,96.0,0.0,1.0,2.0,10.0,0.0,0.0,11.6,10.6,11.1
David Johnson,RB,CLE,0.0,0.0,0.0,0.0,0.0,19.0,90.0,0.0,2.0,2.0,19.0,0.0,0.0,12.9,10.9,11.9
LeSean McCoy,RB,HOU,0.0,0.0,0.0,0.0,0.0,17.0,84.0,1.0,4.0,4.0,102.0,1.0,0.0,34.599999999999994,30.599999999999998,32.599999999999994
Nick Chubb,RB,PHI,0.0,0.0,0.0,0.0,0.0,14.0,81.0,1.0,3.0,5.0,12.0,0.0,0.0,18.299999999999997,15.299999999999999,16.799999999999997
Ronald Jones,RB,GNB,0.0,0.0,0.0,0.0,0.0,13.0,63.0,0.0,3.0,4.0,11.0,0.0,0.0,10.4,7.4,8.9
