Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,IND,297.0,3.0,0.0,35.0,26.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.28,24.28,24.28
Dak Prescott,QB,NYG,291.0,1.0,4.0,48.0,23.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,10.04,10.04
Robert Griffin,QB,ARI,359.0,1.0,0.0,45.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.36,18.36,18.86
Patrick Mahomes,QB,ATL,209.0,2.0,0.0,30.0,20.0,7.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,22.36,22.36,22.36
Kirk Cousins,QB,MIA,360.0,2.0,1.0,47.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,20.4,20.4
Russell Wilson,QB,ARI,359.0,1.0,0.0,45.0,29.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,19.36,18.36,18.86
Marcus Mariota,QB,STL,304.0,1.0,1.0,40.0,28.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.059999999999999,15.059999999999999,15.059999999999999
Nick Foles,QB,NWE,275.0,2.0,2.0,36.0,21.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.899999999999999,14.899999999999999,14.899999999999999
Tom Brady,QB,NWE,275.0,2.0,2.0,36.0,21.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.899999999999999,14.899999999999999,14.899999999999999
Gardner Minshew,QB,BUF,137.0,2.0,0.0,16.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.780000000000001,13.780000000000001,13.780000000000001
Philip Rivers,QB,PIT,150.0,0.0,0.0,19.0,13.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.6
Derek Carr,QB,PHI,169.0,0.0,1.0,34.0,19.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,12.96,12.96,12.96
Carson Wentz,QB,DEN,205.0,1.0,0.0,22.0,16.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.899999999999999,12.899999999999999,12.899999999999999
Jacoby Brissett,QB,NYG,291.0,1.0,4.0,48.0,23.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,10.04,10.04
Case Keenum,QB,CLE,253.0,1.0,1.0,34.0,17.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.62,12.62,12.62
Deshaun Watson,QB,WAS,226.0,2.0,2.0,35.0,23.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,12.54,12.54,12.54
Matthew Stafford,QB,GNB,252.0,1.0,1.0,39.0,26.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.28,12.28,12.28
Andy Dalton,QB,DAL,196.0,1.0,1.0,24.0,17.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,10.44,10.44,10.44
Drew Brees,QB,HOU,138.0,1.0,0.0,25.0,16.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.42,10.42,10.42
Joe Flacco,QB,NYG,291.0,1.0,4.0,48.0,23.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,10.04,10.04
Marlon Mack,RB,SEA,0.0,0.0,0.0,0.0,0.0,33.0,165.0,3.0,1.0,1.0,9.0,0.0,0.0,36.4,35.4,35.9
Christian McCaffrey,RB,ARI,0.0,0.0,0.0,0.0,0.0,8.0,24.0,1.0,1.0,2.0,4.0,0.0,0.0,9.8,8.8,9.3
Saquon Barkley,RB,CLE,0.0,0.0,0.0,0.0,0.0,17.0,56.0,1.0,4.0,5.0,67.0,0.0,0.0,22.3,18.3,20.3
Dalvin Cook,RB,WAS,0.0,0.0,0.0,0.0,0.0,23.0,144.0,1.0,2.0,2.0,9.0,0.0,0.0,23.299999999999997,21.299999999999997,22.299999999999997
Mark Ingram,RB,IND,0.0,0.0,0.0,0.0,0.0,26.0,122.0,1.0,3.0,4.0,26.0,0.0,0.0,23.8,20.8,22.3
Todd Gurley,RB,CLE,0.0,0.0,0.0,0.0,0.0,17.0,56.0,1.0,4.0,5.0,67.0,0.0,0.0,22.3,18.3,20.3
Alvin Kamara,RB,CHI,0.0,0.0,0.0,0.0,0.0,24.0,120.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0
Josh Jacobs,RB,PHI,0.0,0.0,0.0,0.0,0.0,16.0,86.0,1.0,5.0,7.0,32.0,0.0,0.0,22.8,17.8,20.3
Derrick Henry,RB,PHI,0.0,0.0,0.0,0.0,0.0,16.0,86.0,1.0,5.0,7.0,32.0,0.0,0.0,22.8,17.8,20.3
Carlos Hyde,RB,ATL,0.0,0.0,0.0,0.0,0.0,17.0,76.0,0.0,6.0,6.0,52.0,1.0,1.0,22.8,16.8,19.8
David Johnson,RB,CAR,0.0,0.0,0.0,0.0,0.0,27.0,81.0,1.0,0.0,0.0,0.0,0.0,0.0,14.1,14.1,14.1
LeSean McCoy,RB,HOU,0.0,0.0,0.0,0.0,0.0,15.0,58.0,1.0,3.0,3.0,17.0,0.0,0.0,16.5,13.5,15.0
Nick Chubb,RB,STL,0.0,0.0,0.0,0.0,0.0,17.0,70.0,0.0,5.0,6.0,45.0,0.0,0.0,16.5,11.5,14.0
Ronald Jones,RB,ARI,0.0,0.0,0.0,0.0,0.0,8.0,24.0,1.0,1.0,2.0,4.0,0.0,0.0,9.8,8.8,9.3
Devin Singletary,RB,OAK,0.0,0.0,0.0,0.0,0.0,14.0,48.0,0.0,7.0,8.0,60.0,0.0,0.0,17.8,10.8,14.3
Leonard Fournette,RB,DAL,0.0,0.0,0.0,0.0,0.0,13.0,46.0,1.0,3.0,4.0,0.0,0.0,0.0,13.6,10.6,12.1
Le'Veon Bell,RB,WAS,0.0,0.0,0.0,0.0,0.0,7.0,26.0,0.0,3.0,5.0,19.0,1.0,0.0,13.5,10.5,12.0
Austin Ekeler,RB,MIA,0.0,0.0,0.0,0.0,0.0,14.0,64.0,0.0,4.0,4.0,28.0,0.0,0.0,13.2,9.2,11.2
Justin Jackson,RB,PIT,0.0,0.0,0.0,0.0,0.0,9.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,8.8
Duke Johnson,RB,ARI,0.0,0.0,0.0,0.0,0.0,8.0,24.0,1.0,1.0,2.0,4.0,0.0,0.0,9.8,8.8,9.3
Julian Edelman,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,117.0,3.0,0.0,36.7,29.7,33.2
Robert Woods,WR,PIT,51.0,1.0,0.0,1.0,1.0,2.0,10.0,0.0,2.0,4.0,19.0,0.0,0.0,10.94,8.94,9.94
