Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,DET,323.0,3.0,0.0,29.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.12,25.12,25.12
Dak Prescott,QB,LAC,387.0,3.0,0.0,37.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,27.98,27.98
Robert Griffin,QB,SEA,221.0,2.0,0.0,29.0,18.0,5.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,20.44,20.44,20.44
Patrick Mahomes,QB,NOR,245.0,1.0,0.0,30.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0
Kirk Cousins,QB,BUF,204.0,1.0,0.0,27.0,19.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,15.66,15.66
Russell Wilson,QB,MIN,189.0,1.0,0.0,29.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.559999999999999,11.559999999999999,11.559999999999999
Marcus Mariota,QB,PIT,239.0,1.0,1.0,27.0,23.0,3.0,-6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.96,8.96,8.96
Nick Foles,QB,CLE,314.0,2.0,1.0,30.0,16.0,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,24.660000000000004,24.660000000000004,24.660000000000004
Tom Brady,QB,TEN,134.0,1.0,0.0,21.0,12.0,10.0,60.0,0.0,0.0,0.0,0.0,0.0,1.0,13.36,13.36,13.36
Gardner Minshew,QB,OAK,243.0,1.0,1.0,28.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.82,9.82,9.82
Philip Rivers,QB,PHI,134.0,0.0,0.0,23.0,19.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5600000000000005,7.5600000000000005,7.5600000000000005
Derek Carr,QB,ATL,317.0,1.0,0.0,45.0,28.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,18.08,18.08
Carson Wentz,QB,CIN,222.0,3.0,0.0,44.0,23.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.680000000000003,20.680000000000003,20.680000000000003
Jacoby Brissett,QB,DEN,254.0,2.0,2.0,31.0,21.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,13.46,13.46,13.46
Case Keenum,QB,DAL,179.0,1.0,0.0,30.0,17.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,12.76,12.76
Deshaun Watson,QB,IND,114.0,1.0,0.0,25.0,15.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Matthew Stafford,QB,SFO,292.0,2.0,2.0,33.0,20.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.579999999999998,15.579999999999998,15.579999999999998
Andy Dalton,QB,MIA,265.0,1.0,1.0,42.0,29.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,19.400000000000002,19.400000000000002,19.400000000000002
Drew Brees,QB,NWE,190.0,2.0,0.0,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,15.6,15.6
Joe Flacco,QB,KAN,284.0,0.0,1.0,35.0,22.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Marlon Mack,RB,CHI,0.0,0.0,0.0,1.0,0.0,3.0,13.0,0.0,6.0,8.0,14.0,0.0,0.0,8.7,2.7,5.7
Christian McCaffrey,RB,NYG,0.0,0.0,0.0,0.0,0.0,20.0,154.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,21.4,21.4
Saquon Barkley,RB,MIN,0.0,0.0,0.0,0.0,0.0,20.0,111.0,2.0,1.0,1.0,3.0,0.0,0.0,24.400000000000002,23.400000000000002,23.900000000000002
Dalvin Cook,RB,DAL,0.0,0.0,0.0,0.0,0.0,27.0,103.0,0.0,3.0,5.0,38.0,0.0,0.0,17.1,14.100000000000001,15.600000000000001
Mark Ingram,RB,OAK,0.0,0.0,0.0,0.0,0.0,19.0,101.0,0.0,2.0,3.0,18.0,0.0,0.0,13.9,11.9,12.9
Todd Gurley,RB,IND,0.0,0.0,0.0,0.0,0.0,24.0,100.0,0.0,3.0,3.0,11.0,0.0,0.0,14.1,11.1,12.6
Alvin Kamara,RB,LAC,0.0,0.0,0.0,0.0,0.0,17.0,93.0,0.0,6.0,7.0,31.0,0.0,0.0,18.4,12.4,15.4
Josh Jacobs,RB,NWE,0.0,0.0,0.0,0.0,0.0,26.0,93.0,1.0,6.0,7.0,40.0,1.0,0.0,31.3,25.3,28.3
