Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,SFO,303.0,3.0,0.0,24.0,18.0,3.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,29.019999999999996,29.019999999999996,29.019999999999996
Dak Prescott,QB,IND,362.0,2.0,1.0,55.0,31.0,6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,28.88,28.88,28.88
Robert Griffin,QB,NOR,370.0,4.0,1.0,45.0,29.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,28.6
Patrick Mahomes,QB,GNB,235.0,3.0,1.0,32.0,20.0,5.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,25.099999999999998,25.099999999999998,25.099999999999998
Kirk Cousins,QB,DEN,337.0,3.0,0.0,44.0,31.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,24.38,24.38,24.38
Russell Wilson,QB,NYG,259.0,3.0,1.0,37.0,25.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.259999999999998,20.259999999999998,20.259999999999998
Marcus Mariota,QB,CHI,292.0,2.0,1.0,39.0,23.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,19.88,19.88
Nick Foles,QB,NWE,223.0,1.0,0.0,31.0,23.0,4.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,18.720000000000002,18.720000000000002,18.720000000000002
Tom Brady,QB,ATL,345.0,2.0,1.0,52.0,34.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,18.5,18.5,18.5
Gardner Minshew,QB,SDG,354.0,2.0,1.0,42.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.16,18.16,18.16
Philip Rivers,QB,MIN,258.0,2.0,2.0,35.0,25.0,3.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,17.42,17.42,17.42
Derek Carr,QB,CLE,291.0,2.0,2.0,35.0,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84,15.84,15.84
Carson Wentz,QB,PIT,220.0,1.0,0.0,38.0,22.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200000000000001,14.200000000000001,14.200000000000001
Jacoby Brissett,QB,PHI,175.0,2.0,0.0,30.0,20.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,12.600000000000001,12.600000000000001,12.600000000000001
Case Keenum,QB,STL,141.0,2.0,1.0,21.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64,11.64,11.64
Deshaun Watson,QB,CIN,234.0,1.0,2.0,43.0,26.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,11.459999999999999,11.459999999999999,11.459999999999999
Matthew Stafford,QB,TEN,200.0,1.0,1.0,43.0,26.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0
Andy Dalton,QB,HOU,209.0,1.0,1.0,28.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.36,10.36,10.36
Drew Brees,QB,SEA,221.0,1.0,2.0,25.0,19.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,10.04,10.04
Joe Flacco,QB,ARI,289.0,0.0,0.0,50.0,28.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.76,9.76,9.76
Marlon Mack,RB,NYG,0.0,0.0,0.0,0.0,0.0,30.0,200.0,1.0,4.0,6.0,29.0,0.0,1.0,30.9,26.9,28.9
Christian McCaffrey,RB,HOU,0.0,0.0,0.0,0.0,0.0,29.0,152.0,1.0,1.0,4.0,16.0,0.0,0.0,23.8,22.8,23.3
Saquon Barkley,RB,SDG,0.0,0.0,0.0,0.0,0.0,12.0,80.0,1.0,6.0,8.0,59.0,0.0,0.0,25.9,19.9,22.9
Dalvin Cook,RB,NWE,0.0,0.0,0.0,0.0,0.0,28.0,151.0,1.0,0.0,0.0,0.0,0.0,1.0,19.1,19.1,19.1
Mark Ingram,RB,CLE,0.0,0.0,0.0,0.0,0.0,17.0,81.0,1.0,5.0,7.0,47.0,0.0,0.0,23.8,18.8,21.3
Todd Gurley,RB,SFO,0.0,0.0,0.0,0.0,0.0,14.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,16.6,16.6,16.6
Alvin Kamara,RB,KAN,0.0,0.0,0.0,0.0,0.0,31.0,140.0,0.0,2.0,3.0,21.0,0.0,0.0,18.1,16.1,17.1
Josh Jacobs,RB,PIT,0.0,0.0,0.0,0.0,0.0,13.0,68.0,0.0,3.0,3.0,33.0,1.0,0.0,19.1,16.1,17.6
Derrick Henry,RB,PHI,0.0,0.0,0.0,0.0,0.0,16.0,53.0,0.0,4.0,5.0,27.0,1.0,0.0,18.0,14.0,16.0
Carlos Hyde,RB,WAS,0.0,0.0,0.0,0.0,0.0,18.0,115.0,0.0,1.0,1.0,20.0,0.0,0.0,14.5,13.5,14.0
David Johnson,RB,MIA,0.0,0.0,0.0,0.0,0.0,19.0,48.0,1.0,2.0,2.0,24.0,0.0,0.0,15.200000000000001,13.200000000000001,14.200000000000001
LeSean McCoy,RB,CHI,0.0,0.0,0.0,0.0,0.0,22.0,107.0,0.0,2.0,4.0,20.0,0.0,0.0,14.7,12.7,13.7
Nick Chubb,RB,ATL,0.0,0.0,0.0,0.0,0.0,17.0,64.0,1.0,2.0,5.0,2.0,0.0,0.0,14.6,12.6,13.6
Ronald Jones,RB,CHI,0.0,0.0,0.0,0.0,0.0,5.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,11.9,11.9,11.9
Devin Singletary,RB,BAL,0.0,0.0,0.0,0.0,0.0,17.0,102.0,0.0,1.0,3.0,16.0,0.0,0.0,12.799999999999999,11.799999999999999,12.299999999999999
Leonard Fournette,RB,NYG,0.0,0.0,0.0,0.0,0.0,2.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4
Le'Veon Bell,RB,MIA,0.0,0.0,0.0,0.0,0.0,10.0,29.0,1.0,1.0,1.0,8.0,0.0,0.0,10.700000000000001,9.700000000000001,10.200000000000001
Austin Ekeler,RB,SEA,0.0,0.0,0.0,0.0,0.0,21.0,85.0,0.0,1.0,2.0,9.0,0.0,0.0,10.4,9.4,9.9
Justin Jackson,RB,IND,0.0,0.0,0.0,0.0,0.0,17.0,84.0,0.0,2.0,2.0,8.0,0.0,0.0,11.200000000000001,9.200000000000001,10.200000000000001
Duke Johnson,RB,DEN,0.0,0.0,0.0,0.0,0.0,14.0,51.0,0.0,5.0,6.0,51.0,0.0,1.0,13.2,8.2,10.7
Julian Edelman,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,131.0,3.0,0.0,40.1,31.1,35.6
Robert Woods,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.0,212.0,1.0,0.0,40.2,27.2,33.7
Christian Kirk,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,8.0,10.0,108.0,1.0,0.0,31.6,23.6,27.6
Jarvis Landry,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,50.0,3.0,0.0,28.0,23.0,25.5
Parris Campbell,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,144.0,1.0,0.0,32.4,20.4,26.4
Tyreek Hill,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,82.0,2.0,0.0,22.2,20.2,21.2
Jamison Crowder,WR,SDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,67.0,2.0,0.0,21.7,18.7,20.2
Marvin Jones,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,123.0,1.0,0.0,26.3,18.3,22.3
Tyler Boyd,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,113.0,1.0,0.0,23.3,17.3,20.3
Alshon Jeffery,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,46.0,2.0,0.0,20.6,16.6,18.6
Dede Westbrook,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,104.0,1.0,0.0,29.4,16.4,22.9
Albert Wilson,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,180.0,0.0,1.0,25.0,16.0,20.5
Marquez Valdes-Scantling,WR,ATL,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,15.0,94.0,1.0,0.0,25.5,15.5,20.5
Russell Gage,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,82.0,1.0,0.0,18.2,14.2,16.2
Cordarrelle Patterson,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,80.0,1.0,0.0,16.0,14.0,15.0
Sammy Watkins,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,65.0,1.0,0.0,21.5,12.5,17.0
Michael Gallup,WR,SFO,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,2.0,50.0,1.0,0.0,13.6,11.6,12.6
John Ross,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,51.0,1.0,0.0,12.1,11.1,11.6
DeSean Jackson,WR,SDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,108.0,0.0,0.0,15.8,10.8,13.3
Marquise Brown,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,94.0,0.0,0.0,14.4,9.4,11.9
