Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,SEA,205.0,1.0,0.0,23.0,14.0,9.0,92.0,3.0,0.0,0.0,0.0,0.0,0.0,39.4,39.4,39.4
Dak Prescott,QB,NOR,307.0,4.0,0.0,39.0,26.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,29.380000000000003,29.380000000000003,29.380000000000003
Robert Griffin,QB,STL,377.0,3.0,1.0,55.0,35.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,25.979999999999997,25.979999999999997,25.979999999999997
Patrick Mahomes,QB,SFO,221.0,4.0,1.0,25.0,14.0,7.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,25.64,25.64,25.64
Kirk Cousins,QB,GNB,291.0,3.0,0.0,36.0,23.0,4.0,14.0,0.0,1.0,1.0,-1.0,0.0,0.0,25.939999999999998,24.939999999999998,25.439999999999998
Russell Wilson,QB,NWE,443.0,1.0,2.0,65.0,36.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,24.82,24.82,24.82
Marcus Mariota,QB,ATL,270.0,3.0,0.0,28.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,22.7,22.7
Nick Foles,QB,WAS,329.0,2.0,1.0,37.0,26.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,21.36,21.36,21.36
Tom Brady,QB,DAL,341.0,2.0,0.0,42.0,30.0,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.240000000000002,21.240000000000002,21.240000000000002
Gardner Minshew,QB,MIA,220.0,2.0,0.0,28.0,22.0,8.0,52.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,20.0
Philip Rivers,QB,PIT,339.0,2.0,1.0,40.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,19.76,19.76
Derek Carr,QB,CAR,231.0,2.0,0.0,33.0,19.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,17.94,17.94,17.94
Carson Wentz,QB,IND,186.0,2.0,0.0,27.0,13.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44,16.44,16.44
Jacoby Brissett,QB,TEN,149.0,0.0,0.0,22.0,13.0,7.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,16.26,16.26,16.26
Case Keenum,QB,HOU,261.0,1.0,0.0,31.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.44,14.44,14.44
Deshaun Watson,QB,BAL,254.0,2.0,1.0,40.0,20.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.96,13.96,13.96
Matthew Stafford,QB,CIN,127.0,1.0,0.0,27.0,13.0,8.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0,12.879999999999999,12.879999999999999,12.879999999999999
Andy Dalton,QB,DEN,204.0,1.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,12.16,12.16
Drew Brees,QB,MIN,131.0,0.0,0.0,24.0,17.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,11.84,11.84,11.84
Joe Flacco,QB,CLE,244.0,1.0,2.0,35.0,21.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,10.66,10.66,10.66
Marlon Mack,RB,MIN,0.0,0.0,0.0,0.0,0.0,24.0,212.0,1.0,0.0,0.0,0.0,0.0,0.0,27.2,27.2,27.2
Christian McCaffrey,RB,ARI,0.0,0.0,0.0,0.0,0.0,17.0,67.0,3.0,0.0,0.0,0.0,0.0,0.0,24.7,24.7,24.7
Saquon Barkley,RB,WAS,0.0,0.0,0.0,0.0,0.0,27.0,87.0,2.0,2.0,2.0,6.0,0.0,0.0,23.3,21.3,22.3
Dalvin Cook,RB,NWE,0.0,0.0,0.0,0.0,0.0,12.0,61.0,2.0,5.0,10.0,23.0,0.0,0.0,25.400000000000002,20.400000000000002,22.900000000000002
Mark Ingram,RB,SEA,0.0,0.0,0.0,0.0,0.0,10.0,113.0,1.0,1.0,1.0,14.0,0.0,0.0,19.7,18.7,19.2
Todd Gurley,RB,CAR,0.0,0.0,0.0,0.0,0.0,22.0,93.0,0.0,2.0,2.0,51.0,1.0,1.0,20.4,18.4,19.4
Alvin Kamara,RB,DEN,0.0,0.0,0.0,0.0,0.0,21.0,115.0,1.0,2.0,3.0,8.0,0.0,0.0,20.3,18.3,19.3
Josh Jacobs,RB,TEN,0.0,0.0,0.0,0.0,0.0,21.0,122.0,1.0,0.0,0.0,0.0,0.0,0.0,18.2,18.2,18.2
Derrick Henry,RB,HOU,0.0,0.0,0.0,0.0,0.0,27.0,165.0,0.0,2.0,2.0,4.0,0.0,0.0,18.9,16.9,17.9
Carlos Hyde,RB,BUF,0.0,0.0,0.0,0.0,0.0,17.0,103.0,1.0,3.0,5.0,-2.0,0.0,0.0,19.1,16.1,17.6
David Johnson,RB,CLE,0.0,0.0,0.0,0.0,0.0,11.0,28.0,2.0,3.0,4.0,4.0,0.0,0.0,18.200000000000003,15.200000000000001,16.700000000000003
LeSean McCoy,RB,DAL,0.0,0.0,0.0,0.0,0.0,14.0,81.0,1.0,4.0,4.0,31.0,0.0,1.0,19.2,15.2,17.2
Nick Chubb,RB,NOR,0.0,0.0,0.0,0.0,0.0,14.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0
Ronald Jones,RB,CHI,0.0,0.0,0.0,0.0,0.0,20.0,69.0,0.0,5.0,8.0,64.0,0.0,0.0,18.3,13.3,15.8
Devin Singletary,RB,OAK,0.0,0.0,0.0,0.0,0.0,30.0,110.0,0.0,4.0,4.0,39.0,0.0,1.0,16.9,12.9,14.9
Leonard Fournette,RB,ATL,0.0,0.0,0.0,0.0,0.0,16.0,52.0,1.0,1.0,2.0,9.0,0.0,0.0,13.1,12.1,12.6
Le'Veon Bell,RB,DET,0.0,0.0,0.0,0.0,0.0,14.0,55.0,1.0,2.0,3.0,4.0,0.0,0.0,13.9,11.9,12.9
Austin Ekeler,RB,SFO,0.0,0.0,0.0,0.0,0.0,21.0,83.0,0.0,2.0,2.0,34.0,0.0,0.0,13.700000000000001,11.700000000000001,12.700000000000001
Justin Jackson,RB,IND,0.0,0.0,0.0,0.0,0.0,18.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.5,10.5
Duke Johnson,RB,MIA,0.0,0.0,0.0,0.0,0.0,21.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4
Julian Edelman,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,60.0,3.0,0.0,29.0,24.0,26.5
Robert Woods,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,107.0,2.0,0.0,29.7,22.7,26.2
Christian Kirk,WR,ATL,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,6.0,6.0,74.0,2.0,0.0,27.200000000000003,21.200000000000003,24.200000000000003
Jarvis Landry,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,151.0,1.0,0.0,32.1,21.1,26.6
Parris Campbell,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,133.0,1.0,0.0,27.3,19.3,23.3
Tyreek Hill,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,190.0,0.0,0.0,29.0,19.0,24.0
Jamison Crowder,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,56.0,2.0,0.0,19.6,17.6,18.6
Marvin Jones,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,115.0,1.0,0.0,25.5,17.5,21.5
Tyler Boyd,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,78.0,1.0,0.0,16.8,13.8,15.3
Alshon Jeffery,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,6.0,9.0,57.0,1.0,0.0,19.2,13.2,16.2
Dede Westbrook,WR,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,69.0,1.0,0.0,13.9,12.9,13.4
Albert Wilson,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,121.0,0.0,0.0,22.1,12.1,17.1
Marquez Valdes-Scantling,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,61.0,1.0,0.0,14.1,12.1,13.1
Russell Gage,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,59.0,1.0,0.0,15.9,11.9,13.9
Cordarrelle Patterson,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,58.0,1.0,0.0,17.8,11.8,14.8
Sammy Watkins,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,57.0,1.0,0.0,17.7,11.7,14.7
Michael Gallup,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,76.0,1.0,1.0,19.6,11.6,15.6
John Ross,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,56.0,1.0,0.0,17.6,11.6,14.6
DeSean Jackson,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,42.0,1.0,0.0,14.2,10.2,12.2
Marquise Brown,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,101.0,0.0,0.0,16.1,10.1,13.1
