Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,CAR,297.0,3.0,1.0,30.0,15.0,9.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,33.580000000000005,33.580000000000005,33.580000000000005
Dak Prescott,QB,BUF,181.0,1.0,0.0,12.0,11.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,15.64,15.64
Robert Griffin,QB,TEN,371.0,4.0,0.0,39.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.34,31.34,31.34
Patrick Mahomes,QB,GNB,369.0,4.0,1.0,48.0,25.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,30.96,30.96,30.96
Kirk Cousins,QB,OAK,301.0,4.0,1.0,44.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,26.34,26.34,26.34
Russell Wilson,QB,GNB,369.0,4.0,1.0,48.0,25.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,30.96,30.96,30.96
Marcus Mariota,QB,CIN,234.0,3.0,0.0,27.0,21.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.86,21.86,21.86
Nick Foles,QB,IND,252.0,2.0,0.0,36.0,21.0,6.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,21.479999999999997,21.479999999999997,21.479999999999997
Tom Brady,QB,JAX,381.0,2.0,2.0,40.0,24.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,1.0,20.44,20.44,20.44
Gardner Minshew,QB,PIT,334.0,2.0,1.0,44.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,19.36,19.36
Philip Rivers,QB,NYJ,272.0,2.0,0.0,34.0,21.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.880000000000003,18.880000000000003,18.880000000000003
Derek Carr,QB,NOR,387.0,3.0,1.0,39.0,28.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.380000000000003,31.380000000000003,31.380000000000003
Carson Wentz,QB,NOR,387.0,3.0,1.0,39.0,28.0,3.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,31.380000000000003,31.380000000000003,31.380000000000003
Jacoby Brissett,QB,CHI,345.0,2.0,1.0,40.0,27.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,17.6,17.6,17.6
Case Keenum,QB,ATL,303.0,1.0,0.0,45.0,30.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.319999999999997,16.319999999999997,16.319999999999997
Deshaun Watson,QB,PHI,295.0,1.0,0.0,36.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.700000000000001,15.700000000000001,15.700000000000001
Matthew Stafford,QB,BUF,181.0,1.0,0.0,12.0,11.0,10.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,15.64,15.64
