Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,SEA,345.0,5.0,0.0,30.0,21.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35.199999999999996,35.199999999999996,35.199999999999996
Dak Prescott,QB,DET,337.0,5.0,0.0,38.0,27.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,34.78,34.78,34.78
Robert Griffin,QB,SEA,345.0,5.0,0.0,30.0,21.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,35.199999999999996,35.199999999999996,35.199999999999996
Patrick Mahomes,QB,SDG,300.0,4.0,0.0,43.0,29.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,28.9,28.9,28.9
Kirk Cousins,QB,BUF,291.0,3.0,0.0,38.0,21.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,26.240000000000002,26.240000000000002,26.240000000000002
Russell Wilson,QB,OAK,330.0,3.0,0.0,37.0,24.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,23.7,23.7,23.7
Marcus Mariota,QB,NWE,280.0,3.0,0.0,42.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2,23.2,23.2
Nick Foles,QB,JAX,329.0,2.0,1.0,49.0,30.0,6.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46,22.46,22.46
Tom Brady,QB,WAS,302.0,1.0,0.0,29.0,20.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.18,22.18,22.18
Gardner Minshew,QB,MIA,351.0,3.0,1.0,58.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.04,22.04,22.04
Philip Rivers,QB,KAN,255.0,2.0,0.0,30.0,19.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7
Derek Carr,QB,IND,315.0,2.0,0.0,42.0,26.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,20.3,20.3
Carson Wentz,QB,PIT,456.0,1.0,2.0,55.0,36.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,20.04,20.04,20.04
Jacoby Brissett,QB,NYG,321.0,2.0,3.0,51.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,14.84,14.84
Case Keenum,QB,CAR,183.0,0.0,0.0,27.0,16.0,12.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,17.82,17.82,17.82
Deshaun Watson,QB,ARI,271.0,0.0,0.0,40.0,24.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,17.44,17.44,17.44
