Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NOR,352.0,3.0,0.0,30.0,23.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,27.479999999999997,27.479999999999997,27.479999999999997
Dak Prescott,QB,TEN,50.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0
Robert Griffin,QB,DAL,190.0,3.0,0.0,25.0,18.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.900000000000002,20.900000000000002,20.900000000000002
Patrick Mahomes,QB,MIN,277.0,2.0,0.0,26.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,19.18,19.18
Kirk Cousins,QB,CIN,274.0,3.0,0.0,27.0,16.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,23.66,23.66,23.66
Russell Wilson,QB,NWE,283.0,2.0,0.0,34.0,24.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,18.32,18.32,18.32
Marcus Mariota,QB,CLE,90.0,2.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,11.6,11.6
Nick Foles,QB,GNB,268.0,2.0,1.0,32.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,16.72,16.72
Tom Brady,QB,BAL,302.0,2.0,1.0,27.0,15.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.88,18.88,18.88
Gardner Minshew,QB,DEN,104.0,1.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,8.16,8.16
Philip Rivers,QB,CAR,362.0,2.0,0.0,49.0,31.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,23.38,23.38,23.38
Derek Carr,QB,BUF,244.0,1.0,1.0,26.0,19.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,10.459999999999999,10.459999999999999,10.459999999999999
Carson Wentz,QB,TEN,190.0,1.0,0.0,22.0,12.0,2.0,30.0,1.0,1.0,1.0,4.0,0.0,0.0,22.0,21.0,21.5
