Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NWE,276.0,4.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.04,27.04,27.04
Dak Prescott,QB,TEN,186.0,2.0,0.0,29.0,13.0,12.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,25.040000000000003,25.040000000000003,25.040000000000003
Robert Griffin,QB,STL,328.0,3.0,0.0,46.0,29.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,23.319999999999997,23.319999999999997,23.319999999999997
Patrick Mahomes,QB,WAS,204.0,2.0,0.0,25.0,15.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,22.26,22.26,22.26
Kirk Cousins,QB,CLE,193.0,3.0,0.0,19.0,11.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.22,20.22,20.22
Russell Wilson,QB,NYG,240.0,1.0,0.0,41.0,26.0,5.0,41.0,0.0,1.0,1.0,-1.0,0.0,0.0,18.599999999999998,17.599999999999998,18.099999999999998
Marcus Mariota,QB,MIN,218.0,2.0,0.0,29.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,16.72,16.72
Nick Foles,QB,IND,313.0,1.0,0.0,34.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.52,16.52,16.52
Tom Brady,QB,ATL,201.0,2.0,0.0,21.0,14.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,15.94,15.94
Gardner Minshew,QB,CHI,272.0,3.0,3.0,40.0,23.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,15.880000000000003,15.880000000000003,15.880000000000003
Philip Rivers,QB,KAN,194.0,2.0,0.0,15.0,11.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,15.66,15.66
Derek Carr,QB,JAX,145.0,2.0,0.0,19.0,11.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,14.9,14.9
Carson Wentz,QB,DEN,274.0,1.0,1.0,40.0,24.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,13.96,13.96
Jacoby Brissett,QB,SEA,109.0,2.0,0.0,19.0,12.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.66,12.66,12.66
