Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,TEN,279.0,2.0,0.0,58.0,39.0,3.0,17.0,0.0,1.0,1.0,0.0,0.0,0.0,21.86,20.86,21.36
Dak Prescott,QB,SDG,206.0,3.0,0.0,20.0,16.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.740000000000002,20.740000000000002,20.740000000000002
Robert Griffin,QB,NWE,298.0,2.0,0.0,30.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12,20.12,20.12
Patrick Mahomes,QB,JAX,318.0,1.0,0.0,41.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,16.72,16.72
Kirk Cousins,QB,HOU,228.0,1.0,0.0,23.0,14.0,9.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,16.22,16.22
Russell Wilson,QB,SFO,299.0,2.0,1.0,47.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.96,15.96,15.96
Marcus Mariota,QB,KAN,223.0,1.0,0.0,31.0,21.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,14.62,14.62
Nick Foles,QB,IND,220.0,2.0,1.0,29.0,20.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5
Tom Brady,QB,CHI,215.0,1.0,0.0,43.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,12.6,12.6
Gardner Minshew,QB,STL,186.0,1.0,0.0,25.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.940000000000001,11.940000000000001,11.940000000000001
Philip Rivers,QB,NYG,187.0,1.0,1.0,26.0,20.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,11.68,11.68
Derek Carr,QB,PHI,237.0,1.0,1.0,38.0,24.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,11.68,11.68
Carson Wentz,QB,DEN,138.0,1.0,0.0,30.0,13.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32,11.32,11.32
Jacoby Brissett,QB,CLE,195.0,1.0,0.0,21.0,14.0,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,11.3,11.3
Case Keenum,QB,TAM,162.0,1.0,0.0,23.0,15.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18,11.18,11.18
Deshaun Watson,QB,PIT,174.0,1.0,0.0,25.0,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.16,11.16,11.16
Matthew Stafford,QB,BAL,154.0,1.0,0.0,17.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,10.46,10.46,10.46
Andy Dalton,QB,CAR,308.0,0.0,2.0,38.0,23.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.620000000000001,9.620000000000001,9.620000000000001
Drew Brees,QB,ATL,148.0,0.0,0.0,18.0,10.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,9.42,9.42,9.42
Joe Flacco,QB,NOR,242.0,0.0,0.0,40.0,24.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,8.98,8.98,8.98
Marlon Mack,RB,NYG,0.0,0.0,0.0,0.0,0.0,23.0,182.0,1.0,4.0,4.0,14.0,0.0,0.0,29.599999999999998,25.599999999999998,27.599999999999998
