Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,MIN,363.0,4.0,0.0,44.0,27.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,32.42,32.42,32.42
Dak Prescott,QB,PHI,345.0,4.0,0.0,27.0,15.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,31.2,31.2,31.2
Robert Griffin,QB,IND,320.0,5.0,2.0,27.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.799999999999997,28.799999999999997,28.799999999999997
Patrick Mahomes,QB,GNB,236.0,4.0,0.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.439999999999998,25.439999999999998,25.439999999999998
Kirk Cousins,QB,CAR,303.0,3.0,0.0,34.0,19.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.919999999999998,23.919999999999998,23.919999999999998
Russell Wilson,QB,JAX,198.0,2.0,0.0,36.0,19.0,7.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,20.12,20.12,20.12
Marcus Mariota,QB,TEN,334.0,2.0,1.0,44.0,27.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.86,19.86,19.86
Nick Foles,QB,NOR,259.0,1.0,1.0,27.0,15.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.46,18.46,18.46
Tom Brady,QB,BAL,213.0,2.0,0.0,33.0,19.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.02,17.02,17.02
Gardner Minshew,QB,DAL,254.0,2.0,1.0,30.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,16.26,16.26
Philip Rivers,QB,NWE,233.0,2.0,1.0,35.0,19.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,15.52,15.52
Derek Carr,QB,ATL,147.0,1.0,1.0,16.0,8.0,9.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,15.18,15.18,15.18
Carson Wentz,QB,STL,262.0,1.0,0.0,34.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,14.58,14.58
Jacoby Brissett,QB,TAM,174.0,2.0,1.0,26.0,19.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.06,13.06,13.06
Case Keenum,QB,NYG,193.0,1.0,0.0,30.0,19.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.52,12.52,12.52
Deshaun Watson,QB,KAN,311.0,1.0,2.0,33.0,22.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,11.739999999999998,11.739999999999998,11.739999999999998
Matthew Stafford,QB,NYJ,175.0,0.0,0.0,22.0,13.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.2,9.2
Andy Dalton,QB,WAS,210.0,1.0,2.0,37.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.700000000000001,8.700000000000001,8.700000000000001
Drew Brees,QB,CIN,217.0,1.0,2.0,39.0,24.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,8.379999999999999,8.379999999999999,8.379999999999999
Joe Flacco,QB,PIT,134.0,0.0,1.0,16.0,10.0,7.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,7.16,7.16,7.16
Marlon Mack,RB,KAN,0.0,0.0,0.0,0.0,0.0,33.0,186.0,1.0,3.0,5.0,38.0,0.0,0.0,31.400000000000002,28.400000000000002,29.900000000000002
Christian McCaffrey,RB,HOU,0.0,0.0,0.0,0.0,0.0,31.0,98.0,2.0,7.0,7.0,54.0,0.0,0.0,34.2,27.200000000000003,30.700000000000003
Saquon Barkley,RB,NYJ,0.0,0.0,0.0,0.0,0.0,28.0,119.0,2.0,2.0,2.0,5.0,0.0,0.0,26.4,24.4,25.4
Dalvin Cook,RB,NYG,0.0,0.0,0.0,0.0,0.0,21.0,108.0,1.0,5.0,6.0,52.0,0.0,0.0,27.0,22.0,24.5
Mark Ingram,RB,NOR,0.0,0.0,0.0,0.0,0.0,16.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,18.7,18.7,18.7
Todd Gurley,RB,ARI,0.0,0.0,0.0,0.0,0.0,19.0,67.0,2.0,0.0,0.0,0.0,0.0,0.0,18.7,18.7,18.7
Alvin Kamara,RB,SFO,0.0,0.0,0.0,0.0,0.0,21.0,47.0,2.0,2.0,2.0,14.0,0.0,0.0,20.099999999999998,18.099999999999998,19.099999999999998
Josh Jacobs,RB,PHI,0.0,0.0,0.0,0.0,0.0,15.0,56.0,1.0,4.0,5.0,62.0,0.0,0.0,21.8,17.8,19.8
Derrick Henry,RB,ATL,0.0,0.0,0.0,0.0,0.0,12.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,17.3,17.3,17.3
Carlos Hyde,RB,JAX,0.0,0.0,0.0,0.0,0.0,23.0,144.0,0.0,3.0,5.0,21.0,0.0,0.0,19.5,16.5,18.0
David Johnson,RB,SEA,0.0,0.0,0.0,0.0,0.0,22.0,176.0,0.0,1.0,2.0,3.0,0.0,1.0,16.900000000000002,15.900000000000002,16.400000000000002
LeSean McCoy,RB,NWE,0.0,0.0,0.0,0.0,0.0,26.0,151.0,0.0,1.0,1.0,5.0,0.0,0.0,16.6,15.6,16.1
Nick Chubb,RB,GNB,0.0,0.0,0.0,0.0,0.0,21.0,145.0,0.0,2.0,4.0,7.0,0.0,0.0,17.2,15.2,16.2
Ronald Jones,RB,STL,0.0,0.0,0.0,0.0,0.0,18.0,139.0,0.0,5.0,5.0,21.0,0.0,1.0,19.0,14.0,16.5
Devin Singletary,RB,PHI,0.0,0.0,0.0,0.0,0.0,12.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,13.3
Leonard Fournette,RB,GNB,0.0,0.0,0.0,0.0,0.0,8.0,31.0,0.0,3.0,3.0,36.0,1.0,0.0,15.7,12.7,14.2
Le'Veon Bell,RB,JAX,0.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,2.0,2.0,18.0,1.0,0.0,13.9,11.9,12.9
Austin Ekeler,RB,STL,0.0,0.0,0.0,0.0,0.0,10.0,47.0,1.0,1.0,2.0,9.0,0.0,0.0,12.6,11.6,12.1
Justin Jackson,RB,DAL,0.0,0.0,0.0,0.0,0.0,11.0,39.0,1.0,2.0,2.0,35.0,0.0,1.0,13.4,11.4,12.4
Duke Johnson,RB,MIN,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,4.0,4.0,57.0,1.0,0.0,15.4,11.4,13.4
Julian Edelman,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,8.0,134.0,3.0,0.0,38.0,32.0,35.0
Robert Woods,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,123.0,3.0,0.0,36.3,30.3,33.3
Christian Kirk,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,132.0,2.0,0.0,30.2,25.2,27.7
Jarvis Landry,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,167.0,1.0,0.0,27.7,22.7,25.2
Parris Campbell,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,18.0,141.0,1.0,0.0,32.2,21.2,26.7
Tyreek Hill,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,148.0,1.0,0.0,26.8,20.8,23.8
Jamison Crowder,WR,KAN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,8.0,121.0,1.0,0.0,25.1,18.1,21.6
Marvin Jones,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,109.0,1.0,0.0,23.9,16.9,20.4
Tyler Boyd,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,45.0,2.0,0.0,21.5,16.5,19.0
Alshon Jeffery,WR,TAM,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,6.0,6.0,90.0,1.0,0.0,21.3,15.3,18.3
Dede Westbrook,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,91.0,1.0,0.0,22.1,15.1,18.6
Albert Wilson,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,74.0,1.0,0.0,16.4,13.4,14.9
Marquez Valdes-Scantling,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,62.0,1.0,0.0,17.2,12.2,14.7
Russell Gage,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,59.0,1.0,0.0,12.9,11.9,12.4
Cordarrelle Patterson,WR,STL,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,3.0,3.0,39.0,1.0,0.0,14.4,11.4,12.9
Sammy Watkins,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,43.0,1.0,0.0,13.3,10.3,11.8
Michael Gallup,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,101.0,0.0,0.0,15.1,10.1,12.6
John Ross,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,100.0,0.0,0.0,18.0,10.0,14.0
DeSean Jackson,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,33.0,1.0,0.0,13.3,9.3,11.3
Marquise Brown,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,89.0,0.0,0.0,14.9,8.9,11.9
