Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NOR,358.0,6.0,1.0,34.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.32,36.32,36.32
Dak Prescott,QB,DAL,353.0,3.0,0.0,27.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.319999999999997,26.319999999999997,26.319999999999997
Robert Griffin,QB,BAL,307.0,3.0,1.0,43.0,26.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,24.080000000000002,24.080000000000002,24.080000000000002
Patrick Mahomes,QB,NWE,378.0,2.0,1.0,53.0,39.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.019999999999996,22.019999999999996,22.019999999999996
Kirk Cousins,QB,IND,301.0,1.0,1.0,38.0,28.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.639999999999999,13.639999999999999,13.639999999999999
Russell Wilson,QB,BUF,212.0,2.0,0.0,25.0,15.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98,18.98,18.98
Marcus Mariota,QB,PHI,79.0,2.0,1.0,18.0,10.0,4.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,17.86,17.86,17.86
Nick Foles,QB,ATL,229.0,2.0,0.0,36.0,22.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,16.76,16.76
Tom Brady,QB,TAM,276.0,1.0,0.0,41.0,25.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34,15.34,15.34
Gardner Minshew,QB,KAN,177.0,2.0,0.0,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.08,15.08,15.08
Philip Rivers,QB,PIT,363.0,1.0,2.0,43.0,33.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,14.82,14.82
Derek Carr,QB,DEN,243.0,1.0,0.0,28.0,17.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.020000000000001,14.020000000000001,14.020000000000001
Carson Wentz,QB,IND,301.0,1.0,1.0,38.0,28.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.639999999999999,13.639999999999999,13.639999999999999
Jacoby Brissett,QB,NYJ,272.0,1.0,1.0,31.0,18.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48,13.48,13.48
Case Keenum,QB,GNB,184.0,1.0,0.0,28.0,17.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.059999999999999,12.059999999999999,12.059999999999999
Deshaun Watson,QB,IND,301.0,1.0,1.0,38.0,28.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.639999999999999,13.639999999999999,13.639999999999999
Matthew Stafford,QB,TEN,244.0,1.0,1.0,35.0,22.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.86,11.86,11.86
Andy Dalton,QB,ARI,288.0,1.0,2.0,44.0,26.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12,11.12,11.12
Drew Brees,QB,SFO,209.0,1.0,0.0,31.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.36,10.36,10.36
Joe Flacco,QB,BUF,212.0,2.0,0.0,25.0,15.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98,18.98,18.98
Marlon Mack,RB,MIN,0.0,0.0,0.0,0.0,0.0,25.0,180.0,3.0,1.0,1.0,18.0,0.0,0.0,38.8,37.8,38.3
Christian McCaffrey,RB,NYJ,0.0,0.0,0.0,0.0,0.0,20.0,107.0,2.0,0.0,0.0,0.0,0.0,0.0,22.7,22.7,22.7
