Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,SFO,229.0,2.0,1.0,35.0,19.0,7.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,24.76,24.76,24.76
Dak Prescott,QB,DET,195.0,4.0,0.0,30.0,17.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,23.7,23.7
Robert Griffin,QB,ARI,358.0,3.0,1.0,46.0,28.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,23.52,23.52,23.52
Patrick Mahomes,QB,PIT,260.0,3.0,0.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,22.4,22.4
Kirk Cousins,QB,ATL,228.0,2.0,1.0,27.0,16.0,5.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,20.919999999999998,20.919999999999998,20.919999999999998
Russell Wilson,QB,MIN,195.0,3.0,0.0,30.0,15.0,9.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,20.8,20.8,20.8
Marcus Mariota,QB,OAK,264.0,2.0,0.0,38.0,24.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.160000000000004,19.160000000000004,19.160000000000004
Nick Foles,QB,JAX,272.0,2.0,0.0,27.0,23.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.680000000000003,18.680000000000003,18.680000000000003
Tom Brady,QB,MIA,227.0,3.0,2.0,32.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.279999999999998,17.279999999999998,17.279999999999998
Gardner Minshew,QB,TEN,269.0,2.0,1.0,38.0,25.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,1.0,16.659999999999997,16.659999999999997,16.659999999999997
Philip Rivers,QB,TAM,238.0,2.0,1.0,36.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,15.52,15.52
Derek Carr,QB,HOU,266.0,1.0,0.0,31.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,14.84,14.84
Carson Wentz,QB,SEA,137.0,2.0,0.0,23.0,12.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,14.58,14.58
Jacoby Brissett,QB,SDG,202.0,2.0,2.0,33.0,18.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.579999999999998,13.579999999999998,13.579999999999998
Case Keenum,QB,CAR,122.0,3.0,2.0,20.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98,12.98,12.98
Deshaun Watson,QB,NOR,274.0,1.0,1.0,47.0,29.0,3.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.46,12.46,12.46
Matthew Stafford,QB,KAN,282.0,1.0,1.0,32.0,21.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,12.280000000000001,12.280000000000001,12.280000000000001
Andy Dalton,QB,DAL,268.0,1.0,1.0,32.0,15.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,11.82,11.82,11.82
Drew Brees,QB,WAS,185.0,1.0,1.0,23.0,17.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,10.100000000000001,10.100000000000001,10.100000000000001
Joe Flacco,QB,STL,342.0,1.0,1.0,54.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.68,9.68,9.68
Marlon Mack,RB,KAN,0.0,0.0,0.0,0.0,0.0,18.0,85.0,2.0,7.0,8.0,98.0,0.0,0.0,37.3,30.3,33.8
Christian McCaffrey,RB,DEN,0.0,0.0,0.0,0.0,0.0,24.0,120.0,2.0,5.0,5.0,39.0,0.0,0.0,32.9,27.9,30.4
Saquon Barkley,RB,SEA,0.0,0.0,0.0,0.0,0.0,24.0,108.0,1.0,2.0,3.0,16.0,1.0,0.0,26.400000000000002,24.400000000000002,25.400000000000002
Dalvin Cook,RB,SFO,0.0,0.0,0.0,0.0,0.0,11.0,56.0,1.0,3.0,3.0,41.0,1.0,0.0,24.700000000000003,21.700000000000003,23.200000000000003
Mark Ingram,RB,GNB,0.0,0.0,0.0,0.0,0.0,15.0,53.0,2.0,7.0,7.0,62.0,0.0,1.0,28.5,21.5,25.0
Todd Gurley,RB,OAK,0.0,0.0,0.0,0.0,0.0,7.0,22.0,0.0,8.0,12.0,112.0,1.0,0.0,27.4,19.4,23.4
Alvin Kamara,RB,MIA,0.0,0.0,0.0,0.0,0.0,17.0,69.0,0.0,5.0,6.0,60.0,1.0,1.0,21.9,16.9,19.4
Josh Jacobs,RB,DAL,0.0,0.0,0.0,0.0,0.0,2.0,77.0,1.0,2.0,2.0,29.0,0.0,0.0,18.599999999999998,16.599999999999998,17.599999999999998
Derrick Henry,RB,NYG,0.0,0.0,0.0,0.0,0.0,24.0,146.0,0.0,2.0,3.0,19.0,0.0,1.0,16.5,14.5,15.5
Carlos Hyde,RB,NOR,0.0,0.0,0.0,0.0,0.0,22.0,99.0,0.0,8.0,10.0,35.0,0.0,0.0,21.4,13.4,17.4
David Johnson,RB,CAR,0.0,0.0,0.0,0.0,0.0,22.0,111.0,0.0,1.0,1.0,11.0,0.0,0.0,13.2,12.2,12.7
LeSean McCoy,RB,JAX,0.0,0.0,0.0,0.0,0.0,22.0,71.0,0.0,5.0,6.0,51.0,0.0,0.0,17.2,12.2,14.7
Nick Chubb,RB,ATL,0.0,0.0,0.0,0.0,0.0,13.0,41.0,0.0,2.0,3.0,20.0,1.0,0.0,14.1,12.1,13.1
Ronald Jones,RB,PIT,0.0,0.0,0.0,0.0,0.0,15.0,56.0,1.0,1.0,1.0,-1.0,0.0,0.0,12.5,11.5,12.0
Devin Singletary,RB,BAL,0.0,0.0,0.0,0.0,0.0,15.0,69.0,1.0,2.0,4.0,4.0,0.0,1.0,13.3,11.3,12.3
Leonard Fournette,RB,CLE,0.0,0.0,0.0,0.0,0.0,21.0,86.0,0.0,3.0,5.0,19.0,0.0,0.0,13.5,10.5,12.0
Le'Veon Bell,RB,IND,0.0,0.0,0.0,0.0,0.0,15.0,67.0,0.0,5.0,11.0,29.0,0.0,0.0,14.6,9.6,12.1
Austin Ekeler,RB,HOU,0.0,0.0,0.0,0.0,0.0,27.0,89.0,0.0,1.0,2.0,6.0,0.0,0.0,10.5,9.5,10.0
Justin Jackson,RB,NWE,0.0,0.0,0.0,0.0,0.0,10.0,62.0,0.0,4.0,5.0,25.0,0.0,0.0,12.7,8.7,10.7
Duke Johnson,RB,WAS,0.0,0.0,0.0,0.0,0.0,18.0,77.0,0.0,1.0,2.0,4.0,0.0,0.0,9.1,8.1,8.6
Julian Edelman,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,217.0,2.0,1.0,41.7,31.700000000000003,36.7
Robert Woods,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,7.0,8.0,118.0,2.0,0.0,32.0,25.0,28.5
Christian Kirk,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,91.0,2.0,0.0,30.1,21.1,25.6
Jarvis Landry,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,150.0,1.0,0.0,30.0,21.0,25.5
Parris Campbell,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,139.0,1.0,0.0,26.9,19.9,23.4
Tyreek Hill,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,111.0,1.0,0.0,24.1,17.1,20.6
Jamison Crowder,WR,DET,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,4.0,7.0,38.0,2.0,0.0,21.0,17.0,19.0
Marvin Jones,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,99.0,1.0,0.0,25.9,15.9,20.9
Tyler Boyd,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,39.0,2.0,0.0,19.9,15.9,17.9
Alshon Jeffery,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,95.0,1.0,0.0,21.5,15.5,18.5
Dede Westbrook,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,85.0,1.0,0.0,16.5,14.5,15.5
Albert Wilson,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,84.0,1.0,0.0,19.4,14.4,16.9
Marquez Valdes-Scantling,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,83.0,1.0,0.0,21.3,14.3,17.8
Russell Gage,WR,OAK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,64.0,1.0,0.0,17.4,12.4,14.9
Cordarrelle Patterson,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,120.0,0.0,0.0,20.0,12.0,16.0
Sammy Watkins,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,60.0,1.0,0.0,16.0,12.0,14.0
Michael Gallup,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,116.0,0.0,0.0,17.6,11.6,14.6
John Ross,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,56.0,1.0,0.0,14.6,11.6,13.1
DeSean Jackson,WR,SFO,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,7.0,14.0,112.0,0.0,0.0,18.1,11.1,14.6
Marquise Brown,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,48.0,1.0,0.0,14.8,10.8,12.8
