Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,ATL,356.0,4.0,0.0,36.0,30.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,30.94,30.94,30.94
Dak Prescott,QB,BAL,236.0,0.0,0.0,33.0,21.0,19.0,152.0,1.0,0.0,0.0,0.0,0.0,0.0,30.64,30.64,30.64
Robert Griffin,QB,NOR,240.0,1.0,0.0,36.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.6
Patrick Mahomes,QB,ARI,340.0,3.0,0.0,37.0,27.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,28.8,28.8
Kirk Cousins,QB,HOU,280.0,1.0,2.0,42.0,30.0,10.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,27.4,27.4,27.4
Russell Wilson,QB,MIN,333.0,4.0,1.0,29.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.32,27.32,27.32
Marcus Mariota,QB,LAC,320.0,2.0,2.0,44.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.8,14.8,14.8
Nick Foles,QB,WAS,166.0,2.0,0.0,25.0,13.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,15.64,15.64
Tom Brady,QB,NYJ,338.0,2.0,1.0,32.0,23.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62,19.62,19.62
Gardner Minshew,QB,KAN,273.0,3.0,1.0,35.0,19.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,18.82,18.82,18.82
Philip Rivers,QB,ARI,340.0,3.0,0.0,37.0,27.0,11.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,28.8,28.8,28.8
Derek Carr,QB,DAL,278.0,0.0,0.0,40.0,28.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,18.22,18.22,18.22
Carson Wentz,QB,CLE,249.0,1.0,3.0,37.0,22.0,4.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,17.46,17.46,17.46
Jacoby Brissett,QB,CAR,227.0,2.0,0.0,32.0,20.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,17.38,17.38
Case Keenum,QB,WAS,166.0,2.0,0.0,25.0,13.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,15.64,15.64
Deshaun Watson,QB,LAC,320.0,2.0,2.0,44.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.8,14.8,14.8
Matthew Stafford,QB,NOR,240.0,1.0,0.0,36.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.6
Andy Dalton,QB,CIN,235.0,0.0,1.0,39.0,21.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,13.6,13.6,13.6
Drew Brees,QB,SFO,243.0,0.0,1.0,33.0,24.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,12.120000000000001,12.120000000000001,12.120000000000001
Joe Flacco,QB,DET,265.0,0.0,0.0,32.0,18.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.5,11.5
Marlon Mack,RB,PIT,0.0,0.0,0.0,0.0,0.0,16.0,41.0,1.0,7.0,7.0,78.0,1.0,0.0,30.900000000000002,23.900000000000002,27.400000000000002
Christian McCaffrey,RB,CLE,0.0,0.0,0.0,0.0,0.0,20.0,122.0,2.0,5.0,6.0,17.0,0.0,1.0,28.9,23.9,26.4
Saquon Barkley,RB,JAX,0.0,0.0,0.0,0.0,0.0,20.0,72.0,0.0,6.0,6.0,46.0,0.0,0.0,17.8,11.8,14.8
Dalvin Cook,RB,ARI,0.0,0.0,0.0,0.0,0.0,12.0,34.0,1.0,6.0,8.0,68.0,1.0,0.0,28.2,22.2,25.2
Mark Ingram,RB,SEA,0.0,0.0,0.0,0.0,0.0,24.0,124.0,1.0,4.0,4.0,35.0,0.0,0.0,25.9,21.9,23.9
Todd Gurley,RB,DAL,0.0,0.0,0.0,0.0,0.0,28.0,105.0,1.0,5.0,6.0,48.0,0.0,0.0,26.3,21.3,23.8
Alvin Kamara,RB,SFO,0.0,0.0,0.0,0.0,0.0,18.0,45.0,1.0,2.0,3.0,16.0,0.0,0.0,14.1,12.1,13.1
Josh Jacobs,RB,DET,0.0,0.0,0.0,0.0,0.0,13.0,34.0,1.0,2.0,4.0,27.0,0.0,0.0,14.100000000000001,12.100000000000001,13.100000000000001
