Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,PHI,288.0,2.0,0.0,30.0,16.0,5.0,47.0,2.0,0.0,0.0,0.0,0.0,1.0,34.22,34.22,34.22
Dak Prescott,QB,WAS,329.0,3.0,1.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,23.16,23.16
Robert Griffin,QB,WAS,329.0,3.0,1.0,30.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,23.16,23.16
Patrick Mahomes,QB,JAX,290.0,3.0,1.0,34.0,20.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,23.0
Kirk Cousins,QB,IND,217.0,1.0,0.0,30.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.78,18.78,18.78
Russell Wilson,QB,NOR,349.0,1.0,0.0,38.0,28.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,18.16,18.16
Marcus Mariota,QB,CHI,232.0,2.0,0.0,31.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.48,17.48,17.48
Nick Foles,QB,NOR,349.0,1.0,0.0,38.0,28.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.16,18.16,18.16
Tom Brady,QB,NWE,188.0,2.0,1.0,26.0,15.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.620000000000001,15.620000000000001,15.620000000000001
Gardner Minshew,QB,CLE,192.0,3.0,2.0,32.0,22.0,5.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.48,15.48,15.48
Philip Rivers,QB,BUF,224.0,1.0,0.0,32.0,23.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.66,14.66,14.66
Derek Carr,QB,CAR,169.0,2.0,0.0,29.0,19.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.459999999999999,14.459999999999999,14.459999999999999
Carson Wentz,QB,HOU,230.0,1.0,1.0,29.0,22.0,4.0,-8.0,1.0,0.0,0.0,0.0,0.0,1.0,14.399999999999999,14.399999999999999,14.399999999999999
Jacoby Brissett,QB,ATL,153.0,0.0,1.0,22.0,13.0,11.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,14.219999999999999,14.219999999999999,14.219999999999999
Case Keenum,QB,MIA,249.0,1.0,0.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,13.96,13.96
Deshaun Watson,QB,DET,280.0,2.0,2.0,43.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.2,13.2,13.2
Matthew Stafford,QB,DAL,179.0,2.0,1.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,13.16,13.16
