Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,CAR,290.0,3.0,0.0,35.0,22.0,6.0,53.0,0.0,0.0,0.0,0.0,0.0,2.0,24.900000000000002,24.900000000000002,24.900000000000002
Dak Prescott,QB,DET,267.0,3.0,0.0,30.0,21.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,24.78,24.78,24.78
Robert Griffin,QB,PHI,279.0,2.0,0.0,28.0,21.0,7.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,24.16,24.16,24.16
Patrick Mahomes,QB,NYG,349.0,2.0,0.0,45.0,31.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66,21.66,21.66
Kirk Cousins,QB,PIT,365.0,2.0,1.0,50.0,36.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.700000000000003,20.700000000000003,20.700000000000003
Russell Wilson,QB,HOU,225.0,1.0,0.0,30.0,16.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,17.2,17.2,17.2
Marcus Mariota,QB,NWE,198.0,2.0,0.0,35.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.92,15.92,15.92
Nick Foles,QB,BUF,262.0,2.0,1.0,27.0,21.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,14.879999999999999,14.879999999999999,14.879999999999999
Tom Brady,QB,IND,250.0,0.0,2.0,49.0,26.0,7.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,13.899999999999999,13.899999999999999,13.899999999999999
Gardner Minshew,QB,MIN,236.0,1.0,0.0,28.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,13.84,13.84
Philip Rivers,QB,SFO,177.0,1.0,0.0,24.0,15.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,13.280000000000001,13.280000000000001,13.280000000000001
Derek Carr,QB,DEN,172.0,1.0,1.0,39.0,18.0,10.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,13.18,13.18,13.18
Carson Wentz,QB,TEN,224.0,1.0,0.0,33.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.860000000000001,12.860000000000001,12.860000000000001
