Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,DAL,35.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,5.4
Dak Prescott,QB,PIT,238.0,2.0,0.0,19.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52,17.52,17.52
Robert Griffin,QB,SDG,334.0,2.0,0.0,39.0,29.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.56,21.56,21.56
Patrick Mahomes,QB,STL,360.0,3.0,1.0,39.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.4,24.4,24.4
Kirk Cousins,QB,SEA,268.0,3.0,0.0,34.0,19.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,24.919999999999998,24.919999999999998,24.919999999999998
Russell Wilson,QB,DAL,168.0,2.0,0.0,28.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.719999999999999,14.719999999999999,14.719999999999999
Marcus Mariota,QB,NYJ,175.0,2.0,0.0,29.0,17.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,14.9,14.9
Nick Foles,QB,NOR,275.0,3.0,2.0,37.0,27.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,18.9,18.9
Tom Brady,QB,BAL,226.0,3.0,1.0,31.0,17.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,21.74,21.74,21.74
Gardner Minshew,QB,CIN,261.0,1.0,0.0,37.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.54,14.54,14.54
Philip Rivers,QB,SFO,214.0,2.0,1.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.560000000000002,14.560000000000002,14.560000000000002
Derek Carr,QB,PIT,6.0,0.0,0.0,1.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03999999999999998,0.03999999999999998,0.03999999999999998
Carson Wentz,QB,PHI,247.0,2.0,1.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.880000000000003,15.880000000000003,15.880000000000003
Jacoby Brissett,QB,HOU,70.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.8,2.8
Case Keenum,QB,ARI,232.0,2.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.280000000000001,15.280000000000001,15.280000000000001
Deshaun Watson,QB,CAR,365.0,2.0,2.0,39.0,24.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.400000000000002,18.400000000000002,18.400000000000002
Matthew Stafford,QB,DET,278.0,1.0,1.0,36.0,24.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42,13.42,13.42
Andy Dalton,QB,BUF,207.0,2.0,1.0,34.0,21.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,13.880000000000003,13.880000000000003,13.880000000000003
Drew Brees,QB,TEN,161.0,1.0,0.0,25.0,13.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.340000000000002,11.340000000000002,11.340000000000002
Joe Flacco,QB,DEN,102.0,0.0,0.0,18.0,11.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,7.08,7.08
Marlon Mack,RB,TEN,0.0,0.0,0.0,0.0,0.0,32.0,178.0,1.0,2.0,2.0,3.0,0.0,0.0,26.1,24.1,25.1
Christian McCaffrey,RB,ATL,0.0,0.0,0.0,0.0,0.0,14.0,146.0,1.0,0.0,0.0,0.0,0.0,0.0,20.6,20.6,20.6
Saquon Barkley,RB,MIA,0.0,0.0,0.0,0.0,0.0,22.0,127.0,1.0,0.0,0.0,0.0,0.0,0.0,18.7,18.7,18.7
Dalvin Cook,RB,DET,0.0,0.0,0.0,0.0,0.0,23.0,127.0,1.0,6.0,8.0,36.0,0.0,0.0,28.3,22.3,25.3
Mark Ingram,RB,DAL,0.0,0.0,0.0,0.0,0.0,22.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.6,10.6
Todd Gurley,RB,TAM,0.0,0.0,0.0,0.0,0.0,19.0,94.0,0.0,3.0,5.0,10.0,0.0,0.0,13.4,10.4,11.9
Alvin Kamara,RB,DEN,0.0,0.0,0.0,0.0,0.0,23.0,83.0,1.0,4.0,5.0,11.0,0.0,0.0,19.4,15.4,17.4
Josh Jacobs,RB,PIT,0.0,0.0,0.0,0.0,0.0,12.0,78.0,1.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8
Derrick Henry,RB,SEA,0.0,0.0,0.0,0.0,0.0,23.0,74.0,0.0,2.0,2.0,6.0,0.0,1.0,8.0,6.0,7.0
Carlos Hyde,RB,PHI,0.0,0.0,0.0,0.0,0.0,16.0,72.0,0.0,3.0,4.0,3.0,0.0,0.0,10.5,7.5,9.0
David Johnson,RB,SDG,0.0,0.0,0.0,0.0,0.0,21.0,71.0,4.0,7.0,8.0,64.0,0.0,0.0,44.5,37.5,41.0
LeSean McCoy,RB,BUF,0.0,0.0,0.0,0.0,0.0,17.0,66.0,0.0,2.0,3.0,14.0,0.0,0.0,10.0,8.0,9.0
Nick Chubb,RB,NOR,0.0,0.0,0.0,0.0,0.0,12.0,64.0,0.0,6.0,6.0,36.0,0.0,0.0,16.0,10.0,13.0
Ronald Jones,RB,OAK,0.0,0.0,0.0,0.0,0.0,23.0,60.0,0.0,2.0,2.0,16.0,0.0,1.0,7.6,5.6,6.6
Devin Singletary,RB,CAR,0.0,0.0,0.0,0.0,0.0,26.0,58.0,0.0,2.0,3.0,12.0,0.0,1.0,7.0,5.0,6.0
Leonard Fournette,RB,WAS,0.0,0.0,0.0,0.0,0.0,14.0,58.0,2.0,5.0,6.0,17.0,0.0,0.0,24.5,19.5,22.0
Le'Veon Bell,RB,NYJ,0.0,0.0,0.0,0.0,0.0,11.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,5.8,5.8
Austin Ekeler,RB,DAL,0.0,0.0,0.0,0.0,0.0,10.0,57.0,1.0,0.0,0.0,0.0,0.0,0.0,11.7,11.7,11.7
Justin Jackson,RB,STL,0.0,0.0,0.0,0.0,0.0,20.0,56.0,1.0,7.0,8.0,40.0,0.0,0.0,22.6,15.6,19.1
Duke Johnson,RB,SFO,0.0,0.0,0.0,0.0,0.0,10.0,55.0,0.0,5.0,7.0,35.0,0.0,0.0,14.0,9.0,11.5
Julian Edelman,WR,NOR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,9.0,110.0,2.0,0.0,29.0,23.0,26.0
Robert Woods,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.0,33.0,0.0,5.0,15.0,50.0,0.0,0.0,13.3,8.3,10.8
Christian Kirk,WR,SFO,0.0,0.0,0.0,0.0,0.0,2.0,31.0,0.0,1.0,2.0,15.0,1.0,1.0,9.6,8.6,9.1
Jarvis Landry,WR,DEN,0.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,4.0,6.0,75.0,0.0,0.0,14.4,10.4,12.4
Parris Campbell,WR,NYG,0.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,2.1
Tyreek Hill,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,6.0,10.0,76.0,2.0,0.0,27.5,21.5,24.5
Jamison Crowder,WR,WAS,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,1.0,1.0,16.0,0.0,1.0,2.4000000000000004,1.4000000000000004,1.9000000000000004
Marvin Jones,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.0,15.0,1.0,6.0,7.0,121.0,1.0,0.0,31.6,25.6,28.6
Tyler Boyd,WR,PIT,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,2.0,3.0,58.0,0.0,0.0,9.1,7.1,8.1
Alshon Jeffery,WR,OAK,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,5.0,26.0,0.0,0.0,5.0,3.0,4.0
Dede Westbrook,WR,TAM,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,7.0,15.0,67.0,0.0,0.0,13.9,6.9,10.4
Albert Wilson,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,7.0,60.0,1.0,0.0,17.1,12.1,14.6
Marquez Valdes-Scantling,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,4.0,9.0,0.0,0.0,3.9,0.9,2.4
Russell Gage,WR,CIN,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,14.0,102.0,1.0,0.0,26.2,16.2,21.2
Cordarrelle Patterson,WR,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,189.0,1.0,0.0,32.9,24.9,28.9
Sammy Watkins,WR,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,161.0,1.0,0.0,32.1,22.1,27.1
Michael Gallup,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,154.0,3.0,0.0,41.4,33.4,37.4
John Ross,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.0,136.0,1.0,0.0,31.6,19.6,25.6
DeSean Jackson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,106.0,2.0,0.0,27.6,22.6,25.1
Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,101.0,2.0,0.0,27.1,22.1,24.6
