Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,MIN,271.0,3.0,0.0,31.0,24.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64,22.64,22.64
Dak Prescott,QB,PIT,333.0,2.0,0.0,33.0,26.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62,21.62,21.62
Robert Griffin,QB,JAX,323.0,3.0,0.0,37.0,27.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,1.0,26.720000000000002,26.720000000000002,26.720000000000002
Patrick Mahomes,QB,DEN,243.0,2.0,0.0,29.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72,17.72,17.72
Kirk Cousins,QB,GNB,384.0,2.0,1.0,37.0,26.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,20.96,20.96,20.96
Russell Wilson,QB,SDG,254.0,3.0,0.0,36.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.26,20.26,20.26
Marcus Mariota,QB,IND,353.0,2.0,1.0,41.0,31.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.019999999999996,20.019999999999996,20.019999999999996
Nick Foles,QB,SFO,152.0,2.0,0.0,24.0,14.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,13.88,13.88
Tom Brady,QB,NYG,292.0,3.0,1.0,34.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.68,19.68,19.68
Gardner Minshew,QB,NWE,258.0,1.0,0.0,32.0,21.0,5.0,11.0,1.0,0.0,0.0,0.0,0.0,1.0,19.42,19.42,19.42
Philip Rivers,QB,CHI,141.0,2.0,0.0,28.0,18.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,20.44,20.44,20.44
Derek Carr,QB,SEA,257.0,1.0,0.0,45.0,33.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,17.080000000000002,17.080000000000002,17.080000000000002
Carson Wentz,QB,MIA,115.0,1.0,0.0,22.0,14.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0
Jacoby Brissett,QB,DET,296.0,1.0,1.0,36.0,24.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,1.0,13.84,13.84,13.84
Case Keenum,QB,HOU,224.0,1.0,1.0,22.0,11.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.860000000000001,10.860000000000001,10.860000000000001
Deshaun Watson,QB,NOR,190.0,0.0,0.0,32.0,20.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,8.1
Matthew Stafford,QB,BAL,264.0,2.0,1.0,47.0,27.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,16.76,16.76
