Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NOR,371.0,5.0,0.0,23.0,18.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.74,34.74,34.74
Dak Prescott,QB,SDG,317.0,2.0,0.0,28.0,21.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.08,21.08,21.08
Robert Griffin,QB,GNB,348.0,3.0,0.0,39.0,28.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,24.42,24.42,24.42
Patrick Mahomes,QB,DAL,309.0,2.0,0.0,29.0,18.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.259999999999998,20.259999999999998,20.259999999999998
Kirk Cousins,QB,SDG,15.0,0.0,0.0,1.0,1.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39999999999999997,0.39999999999999997,0.39999999999999997
Russell Wilson,QB,TAM,250.0,2.0,0.0,29.0,20.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,19.4,19.4
Marcus Mariota,QB,MIN,392.0,3.0,0.0,48.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.68,27.68,27.68
Nick Foles,QB,BAL,289.0,1.0,0.0,35.0,23.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,1.0,13.360000000000001,13.360000000000001,13.360000000000001
Tom Brady,QB,IND,244.0,3.0,2.0,35.0,27.0,1.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.56,17.56,17.56
Gardner Minshew,QB,TEN,387.0,1.0,0.0,43.0,27.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28,20.28,20.28
Philip Rivers,QB,SFO,232.0,2.0,0.0,41.0,27.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,18.080000000000002,18.080000000000002,18.080000000000002
Derek Carr,QB,JAX,307.0,0.0,0.0,36.0,25.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,9.28,9.28,9.28
Carson Wentz,QB,BUF,246.0,1.0,1.0,26.0,17.0,7.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,22.84,22.84,22.84
Jacoby Brissett,QB,ATL,243.0,2.0,0.0,41.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.119999999999997,18.119999999999997,18.119999999999997
Case Keenum,QB,DEN,245.0,1.0,1.0,28.0,18.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.700000000000001,11.700000000000001,11.700000000000001
Deshaun Watson,QB,ARI,220.0,0.0,0.0,31.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,8.8
Matthew Stafford,QB,HOU,284.0,2.0,2.0,42.0,31.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,13.96,13.96,13.96
Andy Dalton,QB,PHI,260.0,1.0,1.0,35.0,21.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.200000000000001,12.200000000000001,12.200000000000001
Drew Brees,QB,CIN,110.0,1.0,0.0,24.0,13.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,9.9,9.9
Joe Flacco,QB,NYJ,154.0,0.0,1.0,17.0,13.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,6.859999999999999,6.859999999999999,6.859999999999999
Marlon Mack,RB,MIA,0.0,0.0,1.0,1.0,0.0,27.0,115.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,15.5
