Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NWE,326.0,4.0,0.0,29.0,21.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.34,29.34,29.34
Dak Prescott,QB,GNB,298.0,3.0,0.0,30.0,21.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,27.82,27.82,27.82
Robert Griffin,QB,NOR,313.0,2.0,1.0,29.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52,18.52,18.52
Patrick Mahomes,QB,CHI,234.0,1.0,0.0,26.0,21.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,12.559999999999999,12.559999999999999,12.559999999999999
Kirk Cousins,QB,OAK,117.0,1.0,0.0,16.0,10.0,7.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,18.38,18.38,18.38
Russell Wilson,QB,PHI,302.0,2.0,1.0,33.0,22.0,10.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,28.88,28.88,28.88
Marcus Mariota,QB,DET,178.0,1.0,0.0,24.0,16.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,18.32,18.32,18.32
Nick Foles,QB,CIN,249.0,1.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96,13.96,13.96
Tom Brady,QB,DAL,167.0,1.0,0.0,26.0,18.0,4.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,13.48,13.48,13.48
Gardner Minshew,QB,HOU,337.0,2.0,1.0,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.48,17.48,17.48
Philip Rivers,QB,CLE,217.0,1.0,0.0,34.0,24.0,4.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.18,12.18,12.18
Derek Carr,QB,JAX,126.0,0.0,0.0,19.0,14.0,10.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,12.94,12.94,12.94
Carson Wentz,QB,BAL,266.0,1.0,0.0,33.0,17.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,14.14,14.14,14.14
Jacoby Brissett,QB,MIN,187.0,2.0,3.0,22.0,15.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68,11.68,11.68
Case Keenum,QB,KAN,196.0,1.0,0.0,31.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,12.34,12.34
Deshaun Watson,QB,SDG,280.0,1.0,1.0,39.0,23.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7
Matthew Stafford,QB,PIT,253.0,1.0,1.0,38.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02,12.02,12.02
Andy Dalton,QB,IND,365.0,2.0,4.0,48.0,36.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5
Drew Brees,QB,BUF,158.0,1.0,1.0,25.0,15.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,8.82,8.82
Joe Flacco,QB,ARI,45.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8
Marlon Mack,RB,TAM,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.08,4.08,4.08
Christian McCaffrey,RB,JAX,0.0,0.0,0.0,0.0,0.0,31.0,186.0,0.0,1.0,1.0,4.0,0.0,0.0,20.0,19.0,19.5
Saquon Barkley,RB,DEN,0.0,0.0,0.0,0.0,0.0,23.0,161.0,0.0,1.0,3.0,14.0,0.0,0.0,18.5,17.5,18.0
Dalvin Cook,RB,NOR,0.0,0.0,0.0,0.0,0.0,15.0,117.0,2.0,0.0,0.0,0.0,0.0,0.0,23.7,23.7,23.7
Mark Ingram,RB,KAN,0.0,0.0,0.0,0.0,0.0,21.0,116.0,0.0,2.0,2.0,20.0,0.0,0.0,15.6,13.6,14.6
Todd Gurley,RB,TAM,0.0,0.0,0.0,0.0,0.0,20.0,103.0,1.0,0.0,0.0,0.0,0.0,0.0,16.3,16.3,16.3
Alvin Kamara,RB,NYG,0.0,0.0,0.0,0.0,0.0,8.0,103.0,2.0,0.0,0.0,0.0,0.0,0.0,22.3,22.3,22.3
Josh Jacobs,RB,DAL,0.0,0.0,0.0,0.0,0.0,19.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0
Derrick Henry,RB,NYG,0.0,0.0,0.0,0.0,0.0,25.0,97.0,2.0,1.0,3.0,8.0,0.0,0.0,23.5,22.5,23.0
Carlos Hyde,RB,OAK,0.0,0.0,0.0,0.0,0.0,19.0,97.0,1.0,3.0,3.0,30.0,0.0,1.0,19.7,16.7,18.2
David Johnson,RB,OAK,0.0,0.0,0.0,0.0,0.0,23.0,95.0,1.0,0.0,0.0,0.0,0.0,0.0,15.5,15.5,15.5
LeSean McCoy,RB,CAR,0.0,0.0,0.0,0.0,0.0,21.0,92.0,1.0,1.0,1.0,7.0,0.0,0.0,16.9,15.899999999999999,16.4
Nick Chubb,RB,ATL,0.0,0.0,0.0,0.0,0.0,24.0,88.0,1.0,0.0,0.0,0.0,0.0,0.0,14.8,14.8,14.8
Ronald Jones,RB,HOU,0.0,0.0,0.0,0.0,0.0,22.0,83.0,1.0,2.0,4.0,26.0,1.0,0.0,24.900000000000002,22.900000000000002,23.900000000000002
Devin Singletary,RB,DAL,0.0,0.0,0.0,0.0,0.0,22.0,83.0,0.0,3.0,3.0,8.0,0.0,0.0,12.100000000000001,9.100000000000001,10.600000000000001
Leonard Fournette,RB,SEA,0.0,0.0,0.0,0.0,0.0,21.0,83.0,3.0,1.0,1.0,17.0,0.0,0.0,29.0,28.0,28.5
Le'Veon Bell,RB,ARI,0.0,0.0,0.0,0.0,0.0,15.0,81.0,0.0,1.0,2.0,5.0,0.0,0.0,9.6,8.6,9.1
Austin Ekeler,RB,GNB,0.0,0.0,0.0,0.0,0.0,18.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,7.3
Justin Jackson,RB,NWE,0.0,0.0,0.0,0.0,0.0,18.0,72.0,2.0,1.0,1.0,7.0,0.0,0.0,20.9,19.9,20.4
Duke Johnson,RB,DET,0.0,0.0,0.0,0.0,0.0,9.0,65.0,0.0,1.0,1.0,32.0,0.0,0.0,10.7,9.7,10.2
Julian Edelman,WR,DET,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,1.8
Robert Woods,WR,OAK,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4
Christian Kirk,WR,IND,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,8.0,8.0,56.0,1.0,0.0,20.7,12.7,16.7
Jarvis Landry,WR,KAN,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,2.0,3.0,25.0,0.0,1.0,3.6,1.6,2.6
Parris Campbell,WR,TAM,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,1.0,5.0,28.0,0.0,0.0,4.8,3.8,4.3
Tyreek Hill,WR,HOU,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,6.0,9.0,149.0,0.0,0.0,21.9,15.9,18.9
Jamison Crowder,WR,DAL,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,4.0,8.0,47.0,0.0,0.0,9.3,5.3,7.3
Marvin Jones,WR,NWE,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,4.0,1.0,0.0,8.0,7.0,7.5
Tyler Boyd,WR,CHI,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,3.0,1.0,0.0,0.0,1.6,0.6,1.1
Alshon Jeffery,WR,OAK,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,3.0,4.0,1.0,0.0,7.7,6.7,7.2
Dede Westbrook,WR,PHI,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3
Albert Wilson,WR,BUF,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,0.0,0.0,1.3,0.30000000000000004,0.8
Marquez Valdes-Scantling,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2
Russell Gage,WR,TAM,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,5.0,5.0,39.0,0.0,0.0,9.1,4.1,6.6
Cordarrelle Patterson,WR,STL,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,17.0,0.0,0.0,2.7,1.7,2.2
Sammy Watkins,WR,PHI,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,5.0,84.0,0.0,0.0,11.4,8.4,9.9
Michael Gallup,WR,BAL,0.0,0.0,0.0,0.0,0.0,1.0,-11.0,0.0,1.0,2.0,67.0,0.0,0.0,6.6,5.6,6.1
John Ross,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,20.0,200.0,1.0,0.0,40.0,26.0,33.0
DeSean Jackson,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,122.0,2.0,0.0,30.2,24.2,27.2
Marquise Brown,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,118.0,1.0,0.0,22.8,17.8,20.3
