Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,LAR,311.0,4.0,0.0,22.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.439999999999998,28.439999999999998,28.439999999999998
Dak Prescott,QB,BUF,285.0,2.0,0.0,40.0,29.0,6.0,35.0,1.0,0.0,0.0,0.0,0.0,1.0,26.9,26.9,26.9
Robert Griffin,QB,DAL,249.0,2.0,0.0,33.0,21.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,26.66,26.66,26.66
Patrick Mahomes,QB,PHI,199.0,4.0,0.0,27.0,15.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,24.76,24.76,24.76
Kirk Cousins,QB,MIA,311.0,3.0,0.0,42.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.439999999999998,24.439999999999998,24.439999999999998
Russell Wilson,QB,SEA,297.0,2.0,2.0,45.0,24.0,10.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,23.580000000000002,23.580000000000002,23.580000000000002
Marcus Mariota,QB,DET,361.0,2.0,0.0,33.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.439999999999998,22.439999999999998,22.439999999999998
Nick Foles,QB,CAR,137.0,0.0,0.0,24.0,13.0,9.0,86.0,1.0,0.0,0.0,0.0,0.0,0.0,20.08,20.08,20.08
Tom Brady,QB,IND,308.0,2.0,0.0,30.0,20.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,19.52,19.52,19.52
Gardner Minshew,QB,NOR,263.0,2.0,0.0,27.0,22.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.72,18.72,18.72
Philip Rivers,QB,KAN,263.0,2.0,1.0,34.0,25.0,5.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.419999999999998,18.419999999999998,18.419999999999998
Derek Carr,QB,ATL,313.0,2.0,1.0,38.0,24.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,18.419999999999998,18.419999999999998,18.419999999999998
Carson Wentz,QB,GNB,245.0,0.0,0.0,38.0,26.0,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0
Jacoby Brissett,QB,ARI,201.0,2.0,1.0,30.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.239999999999998,14.239999999999998,14.239999999999998
Case Keenum,QB,ARI,201.0,2.0,1.0,30.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.239999999999998,14.239999999999998,14.239999999999998
Deshaun Watson,QB,JAX,259.0,1.0,0.0,38.0,24.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,16.36,16.36
Matthew Stafford,QB,TEN,218.0,2.0,1.0,28.0,19.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.32,15.32,15.32
Andy Dalton,QB,BAL,261.0,2.0,2.0,52.0,34.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.139999999999997,15.139999999999997,15.139999999999997
Drew Brees,QB,ARI,201.0,2.0,1.0,30.0,15.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.239999999999998,14.239999999999998,14.239999999999998
Joe Flacco,QB,JAX,259.0,1.0,0.0,38.0,24.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,16.36,16.36
Marlon Mack,RB,NOR,0.0,0.0,0.0,0.0,0.0,10.0,68.0,1.0,6.0,7.0,84.0,1.0,1.0,31.200000000000003,25.200000000000003,28.200000000000003
Christian McCaffrey,RB,PHI,0.0,0.0,0.0,0.0,0.0,12.0,51.0,2.0,1.0,1.0,15.0,1.0,0.0,25.6,24.6,25.1
Saquon Barkley,RB,LAR,0.0,0.0,0.0,0.0,0.0,16.0,59.0,2.0,2.0,3.0,45.0,0.0,0.0,24.4,22.4,23.4
Dalvin Cook,RB,NYJ,0.0,0.0,0.0,0.0,0.0,14.0,77.0,2.0,4.0,4.0,19.0,0.0,0.0,25.599999999999998,21.599999999999998,23.599999999999998
Mark Ingram,RB,OAK,0.0,0.0,0.0,0.0,0.0,14.0,57.0,2.0,2.0,2.0,6.0,0.0,0.0,20.3,18.3,19.3
Todd Gurley,RB,CAR,0.0,0.0,0.0,0.0,0.0,15.0,66.0,1.0,5.0,6.0,28.0,0.0,0.0,20.4,15.399999999999999,17.9
Alvin Kamara,RB,DAL,0.0,0.0,0.0,0.0,0.0,27.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,15.3,15.3,15.3
Josh Jacobs,RB,ARI,0.0,0.0,0.0,0.0,0.0,37.0,159.0,0.0,2.0,4.0,8.0,0.0,1.0,16.7,14.7,15.7
Derrick Henry,RB,WAS,0.0,0.0,0.0,0.0,0.0,14.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,13.8,13.8,13.8
Carlos Hyde,RB,PHI,0.0,0.0,0.0,0.0,0.0,8.0,77.0,1.0,0.0,0.0,0.0,0.0,0.0,13.7,13.7,13.7
David Johnson,RB,SFO,0.0,0.0,0.0,0.0,0.0,12.0,41.0,0.0,9.0,11.0,84.0,0.0,0.0,21.5,12.5,17.0
LeSean McCoy,RB,BAL,0.0,0.0,0.0,0.0,0.0,7.0,21.0,0.0,7.0,8.0,44.0,1.0,0.0,19.5,12.5,16.0
