Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,SDG,160.0,2.0,0.0,19.0,15.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,15.700000000000001,15.700000000000001,15.700000000000001
Dak Prescott,QB,MIA,207.0,3.0,0.0,27.0,18.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,21.18,21.18,21.18
Robert Griffin,QB,CLE,326.0,3.0,0.0,39.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.04,23.04,23.04
Patrick Mahomes,QB,NYJ,210.0,2.0,0.0,30.0,24.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,18.799999999999997,18.799999999999997,18.799999999999997
Kirk Cousins,QB,IND,211.0,3.0,0.0,31.0,19.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,20.939999999999998,20.939999999999998,20.939999999999998
Russell Wilson,QB,GNB,284.0,2.0,0.0,36.0,25.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96,19.96,19.96
Marcus Mariota,QB,NWE,294.0,3.0,0.0,43.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.759999999999998,23.759999999999998,23.759999999999998
Nick Foles,QB,WAS,327.0,3.0,1.0,40.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,23.08,23.08
Tom Brady,QB,ATL,209.0,1.0,0.0,23.0,15.0,9.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,25.56,25.56,25.56
Gardner Minshew,QB,SEA,155.0,2.0,0.0,32.0,23.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.799999999999999,14.799999999999999,14.799999999999999
Philip Rivers,QB,CAR,136.0,1.0,0.0,19.0,12.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040000000000001,9.040000000000001,9.040000000000001
Derek Carr,QB,TEN,269.0,2.0,1.0,34.0,24.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,19.159999999999997,19.159999999999997,19.159999999999997
Carson Wentz,QB,OAK,214.0,2.0,1.0,28.0,19.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.96,15.96,15.96
Jacoby Brissett,QB,CHI,297.0,2.0,1.0,33.0,20.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.28,16.28,16.28
Case Keenum,QB,KAN,276.0,1.0,1.0,29.0,20.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.739999999999998,14.739999999999998,14.739999999999998
