Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NWE,378.0,5.0,0.0,35.0,25.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,33.72,33.72,33.72
Dak Prescott,QB,SEA,373.0,4.0,0.0,49.0,29.0,7.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,33.52,33.52,33.52
Robert Griffin,QB,MIN,369.0,3.0,0.0,33.0,25.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,28.56,28.56,28.56
Patrick Mahomes,QB,IND,259.0,1.0,0.0,24.0,17.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,27.759999999999998,27.759999999999998,27.759999999999998
Kirk Cousins,QB,JAX,244.0,4.0,0.0,31.0,20.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27.56,27.56,27.56
Russell Wilson,QB,WAS,365.0,3.0,0.0,30.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,26.8,26.8
Marcus Mariota,QB,SFO,332.0,2.0,1.0,37.0,23.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,26.18,26.18,26.18
Nick Foles,QB,GNB,313.0,3.0,1.0,42.0,28.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,24.82,24.82,24.82
Tom Brady,QB,LAR,292.0,3.0,0.0,28.0,22.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.58,23.58,23.58
Gardner Minshew,QB,DAL,183.0,2.0,0.0,18.0,13.0,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,22.92,22.92,22.92
Philip Rivers,QB,NYG,366.0,3.0,2.0,47.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64,22.64,22.64
Derek Carr,QB,CLE,242.0,2.0,3.0,47.0,22.0,7.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,22.08,22.08,22.08
Carson Wentz,QB,ARI,325.0,2.0,0.0,48.0,29.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,21.7,21.7
Jacoby Brissett,QB,NOR,220.0,3.0,0.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,20.8,20.8
Case Keenum,QB,HOU,301.0,2.0,2.0,33.0,22.0,8.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,20.14,20.14,20.14
Deshaun Watson,QB,TEN,225.0,2.0,0.0,32.0,20.0,7.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,19.7,19.7
Matthew Stafford,QB,BUF,213.0,2.0,0.0,26.0,20.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82,17.82,17.82
Andy Dalton,QB,DET,264.0,1.0,0.0,45.0,25.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,16.46,16.46,16.46
Drew Brees,QB,CIN,212.0,2.0,0.0,27.0,21.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.28,16.28,16.28
Joe Flacco,QB,TAM,328.0,2.0,3.0,40.0,28.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.519999999999996,15.519999999999996,15.519999999999996
Marlon Mack,RB,LAR,0.0,0.0,0.0,0.0,0.0,28.0,113.0,2.0,5.0,7.0,36.0,1.0,0.0,37.9,32.9,35.4
Christian McCaffrey,RB,CHI,0.0,0.0,0.0,0.0,0.0,23.0,140.0,2.0,5.0,5.0,26.0,0.0,1.0,31.6,26.6,29.1
Saquon Barkley,RB,WAS,0.0,0.0,0.0,0.0,0.0,8.0,38.0,0.0,6.0,7.0,150.0,1.0,0.0,30.8,24.8,27.8
Dalvin Cook,RB,KAN,0.0,0.0,0.0,0.0,0.0,17.0,172.0,1.0,1.0,1.0,11.0,0.0,0.0,25.3,24.3,24.8
Mark Ingram,RB,SFO,0.0,0.0,0.0,0.0,0.0,25.0,84.0,2.0,3.0,4.0,10.0,0.0,0.0,24.4,21.4,22.9
Todd Gurley,RB,ATL,0.0,0.0,0.0,0.0,0.0,21.0,106.0,1.0,3.0,3.0,32.0,0.0,0.0,22.8,19.8,21.3
Alvin Kamara,RB,TEN,0.0,0.0,0.0,0.0,0.0,14.0,115.0,1.0,1.0,2.0,5.0,0.0,0.0,19.0,18.0,18.5
Josh Jacobs,RB,CLE,0.0,0.0,0.0,0.0,0.0,2.0,23.0,1.0,6.0,7.0,81.0,0.0,0.0,22.4,16.4,19.4
Derrick Henry,RB,PIT,0.0,0.0,0.0,0.0,0.0,15.0,61.0,1.0,6.0,7.0,37.0,0.0,0.0,21.8,15.8,18.8
Carlos Hyde,RB,DAL,0.0,0.0,0.0,0.0,0.0,22.0,80.0,1.0,3.0,4.0,14.0,0.0,0.0,18.4,15.4,16.9
David Johnson,RB,JAX,0.0,0.0,0.0,0.0,0.0,17.0,59.0,1.0,3.0,4.0,21.0,0.0,0.0,17.0,14.0,15.5
LeSean McCoy,RB,LAC,0.0,0.0,0.0,0.0,0.0,17.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,13.9,13.9,13.9
Nick Chubb,RB,PHI,0.0,0.0,0.0,0.0,0.0,12.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,12.7,12.7,12.7
Ronald Jones,RB,IND,0.0,0.0,0.0,0.0,0.0,25.0,57.0,1.0,1.0,1.0,0.0,0.0,0.0,12.7,11.7,12.2
Devin Singletary,RB,DEN,0.0,0.0,0.0,0.0,0.0,9.0,56.0,1.0,1.0,1.0,1.0,0.0,0.0,12.7,11.7,12.2
Leonard Fournette,RB,CAR,0.0,0.0,0.0,0.0,0.0,4.0,16.0,0.0,9.0,11.0,101.0,0.0,0.0,20.7,11.7,16.2
Le'Veon Bell,RB,SEA,0.0,0.0,0.0,0.0,0.0,11.0,34.0,0.0,2.0,2.0,18.0,1.0,0.0,13.200000000000001,11.200000000000001,12.200000000000001
Austin Ekeler,RB,CHI,0.0,0.0,0.0,0.0,0.0,12.0,78.0,0.0,4.0,4.0,24.0,0.0,0.0,14.2,10.2,12.2
Justin Jackson,RB,NOR,0.0,0.0,0.0,0.0,0.0,2.0,37.0,1.0,3.0,5.0,5.0,0.0,0.0,13.2,10.2,11.7
Duke Johnson,RB,NYJ,0.0,0.0,0.0,0.0,0.0,15.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,9.7,9.7,9.7
Julian Edelman,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,173.0,2.0,0.0,37.3,29.3,33.3
Robert Woods,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,131.0,2.0,0.0,30.1,25.1,27.6
Christian Kirk,WR,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,106.0,2.0,0.0,28.6,22.6,25.6
Jarvis Landry,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,153.0,1.0,0.0,28.3,21.3,24.8
Parris Campbell,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,149.0,1.0,0.0,33.9,20.9,27.4
Tyreek Hill,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,79.0,2.0,0.0,28.9,19.9,24.4
Jamison Crowder,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,133.0,1.0,0.0,26.3,19.3,22.8
Marvin Jones,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,68.0,2.0,0.0,22.8,18.8,20.8
Tyler Boyd,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,52.0,2.0,0.0,23.2,17.2,20.2
Alshon Jeffery,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,13.0,111.0,1.0,0.0,27.1,17.1,22.1
Dede Westbrook,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,110.0,1.0,0.0,27.0,17.0,22.0
Albert Wilson,WR,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,105.0,1.0,0.0,26.5,16.5,21.5
Marquez Valdes-Scantling,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,95.0,1.0,0.0,18.5,15.5,17.0
Russell Gage,WR,KAN,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,5.0,8.0,77.0,1.0,0.0,20.0,15.0,17.5
Cordarrelle Patterson,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,90.0,1.0,0.0,17.0,15.0,16.0
Sammy Watkins,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,87.0,1.0,0.0,20.7,14.7,17.7
Michael Gallup,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.0,87.0,1.0,0.0,21.7,14.7,18.2
John Ross,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,84.0,1.0,0.0,18.4,14.4,16.4
DeSean Jackson,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,142.0,0.0,0.0,21.2,14.2,17.7
Marquise Brown,WR,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,79.0,1.0,0.0,18.9,13.9,16.4
