Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,CAR,242.0,4.0,0.0,31.0,20.0,14.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,31.48,31.48,31.48
Dak Prescott,QB,NYG,434.0,3.0,1.0,57.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.36,27.36,27.36
Robert Griffin,QB,TAM,299.0,3.0,0.0,35.0,27.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,25.76,25.76,25.76
Patrick Mahomes,QB,PHI,237.0,4.0,0.0,38.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.48,25.48,25.48
Kirk Cousins,QB,JAX,326.0,3.0,0.0,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.04,25.04,25.04
Russell Wilson,QB,DEN,194.0,2.0,0.0,17.0,12.0,4.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,23.259999999999998,23.259999999999998,23.259999999999998
Marcus Mariota,QB,BUF,224.0,1.0,0.0,29.0,17.0,6.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,23.16,23.16,23.16
Nick Foles,QB,GNB,290.0,3.0,3.0,45.0,26.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,21.900000000000002,21.900000000000002,21.900000000000002
Tom Brady,QB,BAL,288.0,1.0,0.0,42.0,26.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,21.82,21.82,21.82
Gardner Minshew,QB,MIN,236.0,2.0,0.0,23.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,19.439999999999998,19.439999999999998,19.439999999999998
Philip Rivers,QB,SFO,381.0,1.0,0.0,43.0,31.0,0.0,0.0,0.0,1.0,1.0,-6.0,0.0,0.0,19.64,18.64,19.14
Derek Carr,QB,KAN,231.0,2.0,0.0,30.0,23.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,18.540000000000003,18.540000000000003,18.540000000000003
Carson Wentz,QB,PIT,281.0,2.0,1.0,30.0,22.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,18.240000000000002,18.240000000000002,18.240000000000002
Jacoby Brissett,QB,TEN,241.0,2.0,0.0,33.0,23.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.04,18.04,18.04
Case Keenum,QB,OAK,171.0,2.0,0.0,38.0,21.0,4.0,47.0,0.0,0.0,0.0,0.0,0.0,1.0,17.54,17.54,17.54
Deshaun Watson,QB,DET,237.0,2.0,0.0,33.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.38,17.38,17.38
Matthew Stafford,QB,NOR,281.0,2.0,1.0,36.0,26.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14,17.14,17.14
Andy Dalton,QB,WAS,196.0,2.0,0.0,26.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84,15.84,15.84
Drew Brees,QB,ATL,212.0,1.0,0.0,31.0,17.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,15.38,15.38
Joe Flacco,QB,IND,158.0,0.0,0.0,30.0,17.0,5.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,14.120000000000001,14.120000000000001,14.120000000000001
Marlon Mack,RB,KAN,0.0,0.0,0.0,0.0,0.0,24.0,155.0,1.0,7.0,9.0,51.0,1.0,0.0,39.6,32.6,36.1
Christian McCaffrey,RB,NOR,0.0,0.0,0.0,0.0,0.0,12.0,74.0,2.0,5.0,6.0,77.0,0.0,0.0,32.099999999999994,27.099999999999998,29.599999999999998
Saquon Barkley,RB,ATL,0.0,0.0,0.0,0.0,0.0,22.0,126.0,1.0,5.0,7.0,68.0,0.0,0.0,30.400000000000002,25.400000000000002,27.900000000000002
Dalvin Cook,RB,LAC,0.0,0.0,0.0,0.0,0.0,19.0,78.0,1.0,6.0,8.0,91.0,0.0,0.0,28.9,22.9,25.9
Mark Ingram,RB,PIT,0.0,0.0,0.0,0.0,0.0,24.0,117.0,1.0,5.0,6.0,48.0,0.0,0.0,27.5,22.5,25.0
Todd Gurley,RB,BUF,0.0,0.0,0.0,0.0,0.0,20.0,50.0,1.0,4.0,5.0,46.0,1.0,0.0,25.6,21.6,23.6
Alvin Kamara,RB,CAR,0.0,0.0,0.0,0.0,0.0,12.0,63.0,0.0,6.0,7.0,73.0,1.0,0.0,25.6,19.6,22.6
