Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NYJ,358.0,3.0,0.0,25.0,20.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,26.12,26.12,26.12
Dak Prescott,QB,GNB,226.0,2.0,0.0,22.0,17.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.439999999999998,24.439999999999998,24.439999999999998
Robert Griffin,QB,SFO,204.0,2.0,0.0,26.0,15.0,7.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,22.46,22.46,22.46
Patrick Mahomes,QB,DET,217.0,3.0,0.0,41.0,20.0,4.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,21.58,21.58,21.58
Kirk Cousins,QB,GNB,226.0,2.0,0.0,22.0,17.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,24.439999999999998,24.439999999999998,24.439999999999998
Russell Wilson,QB,PHI,292.0,2.0,1.0,36.0,23.0,7.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,19.88,19.88,19.88
Marcus Mariota,QB,CAR,114.0,1.0,0.0,16.0,10.0,6.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,19.659999999999997,19.659999999999997,19.659999999999997
Nick Foles,QB,WAS,336.0,1.0,2.0,41.0,27.0,6.0,19.0,1.0,0.0,0.0,0.0,0.0,1.0,19.339999999999996,19.339999999999996,19.339999999999996
Tom Brady,QB,BAL,312.0,2.0,0.0,36.0,22.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.580000000000002,20.580000000000002,20.580000000000002
Gardner Minshew,QB,DAL,299.0,2.0,1.0,34.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.96,17.96,17.96
Philip Rivers,QB,CAR,114.0,1.0,0.0,16.0,10.0,6.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,19.659999999999997,19.659999999999997,19.659999999999997
Derek Carr,QB,HOU,250.0,2.0,1.0,35.0,25.0,6.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,15.600000000000001,15.600000000000001,15.600000000000001
Carson Wentz,QB,IND,160.0,2.0,0.0,16.0,10.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,14.9,14.9
Jacoby Brissett,QB,ARI,316.0,2.0,3.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,14.64,14.64
Case Keenum,QB,CIN,244.0,2.0,2.0,38.0,27.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.559999999999999,14.559999999999999,14.559999999999999
Deshaun Watson,QB,MIA,259.0,1.0,0.0,39.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.36,12.36,12.36
Matthew Stafford,QB,MIN,209.0,1.0,1.0,25.0,17.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.16,12.16,12.16
Andy Dalton,QB,CHI,172.0,0.0,0.0,36.0,23.0,3.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,10.78,10.78
Drew Brees,QB,JAX,117.0,0.0,0.0,33.0,14.0,3.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,10.78,10.78,10.78
Joe Flacco,QB,IND,155.0,1.0,0.0,19.0,13.0,4.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,9.399999999999999,9.399999999999999,9.399999999999999
Marlon Mack,RB,DEN,0.0,0.0,0.0,0.0,0.0,13.0,87.0,3.0,2.0,3.0,20.0,0.0,0.0,30.7,28.7,29.7
Christian McCaffrey,RB,MIA,0.0,0.0,0.0,0.0,0.0,19.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,23.8,23.8,23.8
Saquon Barkley,RB,DAL,0.0,0.0,0.0,0.0,0.0,20.0,100.0,1.0,3.0,3.0,21.0,0.0,0.0,21.1,18.1,19.6
Dalvin Cook,RB,CLE,0.0,0.0,0.0,0.0,0.0,18.0,94.0,1.0,2.0,3.0,12.0,0.0,0.0,18.6,16.6,17.6
Mark Ingram,RB,MIA,0.0,0.0,0.0,0.0,0.0,19.0,178.0,1.0,0.0,0.0,0.0,0.0,0.0,23.8,23.8,23.8
Todd Gurley,RB,SFO,0.0,0.0,0.0,0.0,0.0,25.0,144.0,0.0,2.0,3.0,5.0,0.0,0.0,16.9,14.9,15.9
Alvin Kamara,RB,HOU,0.0,0.0,0.0,0.0,0.0,17.0,39.0,1.0,6.0,6.0,37.0,0.0,0.0,19.6,13.600000000000001,16.6
Josh Jacobs,RB,BAL,0.0,0.0,0.0,0.0,0.0,17.0,119.0,0.0,2.0,4.0,17.0,0.0,0.0,15.6,13.6,14.6
Derrick Henry,RB,JAX,0.0,0.0,0.0,0.0,0.0,7.0,52.0,0.0,5.0,6.0,46.0,1.0,0.0,20.799999999999997,15.799999999999999,18.299999999999997
Carlos Hyde,RB,SDG,0.0,0.0,0.0,0.0,0.0,14.0,71.0,1.0,2.0,2.0,4.0,0.0,0.0,15.5,13.5,14.5
David Johnson,RB,HOU,0.0,0.0,0.0,0.0,0.0,17.0,39.0,1.0,6.0,6.0,37.0,0.0,0.0,19.6,13.600000000000001,16.6
LeSean McCoy,RB,DAL,0.0,0.0,0.0,0.0,0.0,4.0,69.0,1.0,1.0,2.0,3.0,0.0,0.0,14.200000000000001,13.200000000000001,13.700000000000001
Nick Chubb,RB,CIN,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,7.0,8.0,56.0,1.0,0.0,19.4,12.399999999999999,15.899999999999999
Ronald Jones,RB,NYG,0.0,0.0,0.0,0.0,0.0,15.0,43.0,1.0,3.0,3.0,19.0,0.0,0.0,15.200000000000001,12.200000000000001,13.700000000000001
Devin Singletary,RB,NOR,0.0,0.0,0.0,0.0,0.0,14.0,57.0,1.0,2.0,3.0,4.0,0.0,0.0,14.1,12.1,13.1
Leonard Fournette,RB,PHI,0.0,0.0,0.0,0.0,0.0,17.0,99.0,0.0,1.0,1.0,15.0,0.0,0.0,12.4,11.4,11.9
Le'Veon Bell,RB,CIN,0.0,0.0,0.0,0.0,0.0,23.0,100.0,0.0,2.0,3.0,10.0,0.0,0.0,13.0,11.0,12.0
Austin Ekeler,RB,TAM,0.0,0.0,0.0,0.0,0.0,19.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,10.8,10.8
Justin Jackson,RB,GNB,0.0,0.0,0.0,0.0,0.0,26.0,100.0,0.0,3.0,4.0,26.0,0.0,1.0,13.6,10.6,12.1
Duke Johnson,RB,PIT,0.0,0.0,0.0,0.0,0.0,8.0,20.0,0.0,6.0,6.0,80.0,0.0,0.0,16.0,10.0,13.0
Julian Edelman,WR,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,221.0,1.0,0.0,38.1,28.1,33.1
Robert Woods,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,153.0,2.0,0.0,35.3,27.3,31.3
Christian Kirk,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21.0,185.0,1.0,0.0,36.5,24.5,30.5
Jarvis Landry,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,99.0,2.0,0.0,25.9,21.9,23.9
Parris Campbell,WR,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,12.0,153.0,2.0,0.0,35.3,27.3,31.3
Tyreek Hill,WR,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,128.0,1.0,0.0,25.8,18.8,22.3
Jamison Crowder,WR,GNB,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,5.0,80.0,2.0,1.0,22.6,18.6,20.6
Marvin Jones,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,105.0,1.0,0.0,24.5,16.5,20.5
Tyler Boyd,WR,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,134.0,1.0,0.0,29.4,19.4,24.4
Alshon Jeffery,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,158.0,0.0,0.0,21.8,15.8,18.8
Dede Westbrook,WR,GNB,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,4.0,5.0,80.0,2.0,1.0,22.6,18.6,20.6
Albert Wilson,WR,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,83.0,1.0,0.0,18.3,14.3,16.3
Marquez Valdes-Scantling,WR,SFO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,81.0,1.0,0.0,16.1,14.1,15.1
Russell Gage,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,68.0,1.0,0.0,15.8,12.8,14.3
Cordarrelle Patterson,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,1.0,36.0,0.0,0.0,12.9,11.9,12.4
Sammy Watkins,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.0,115.0,0.0,0.0,19.5,11.5,15.5
Michael Gallup,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,54.0,1.0,0.0,16.4,11.4,13.9
John Ross,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,51.0,1.0,0.0,13.1,11.1,12.1
DeSean Jackson,WR,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,39.0,1.0,0.0,13.9,9.9,11.9
