Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,SEA,313.0,2.0,0.0,36.0,23.0,7.0,106.0,1.0,0.0,0.0,0.0,0.0,0.0,37.12,37.12,37.12
Dak Prescott,QB,HOU,262.0,2.0,1.0,32.0,21.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.080000000000002,18.080000000000002,18.080000000000002
Robert Griffin,QB,ARI,253.0,2.0,1.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.119999999999997,16.119999999999997,16.119999999999997
Patrick Mahomes,QB,MIA,277.0,2.0,0.0,32.0,25.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,23.88,23.88,23.88
Kirk Cousins,QB,NYG,248.0,3.0,0.0,33.0,21.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,23.020000000000003,23.020000000000003,23.020000000000003
Russell Wilson,QB,NWE,261.0,3.0,0.0,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.439999999999998,22.439999999999998,22.439999999999998
Marcus Mariota,QB,DAL,279.0,3.0,1.0,23.0,17.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.66,21.66,21.66
Nick Foles,QB,NOR,342.0,2.0,1.0,45.0,28.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,20.98,20.98
Tom Brady,QB,IND,344.0,2.0,0.0,42.0,27.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,20.259999999999998,20.259999999999998,20.259999999999998
Gardner Minshew,QB,HOU,262.0,2.0,1.0,32.0,21.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,18.080000000000002,18.080000000000002,18.080000000000002
Philip Rivers,QB,PIT,265.0,2.0,0.0,33.0,23.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,16.900000000000002,16.900000000000002,16.900000000000002
Derek Carr,QB,NYJ,226.0,1.0,0.0,34.0,20.0,7.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74,16.74,16.74
Carson Wentz,QB,ARI,253.0,2.0,1.0,31.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.119999999999997,16.119999999999997,16.119999999999997
Jacoby Brissett,QB,DET,299.0,2.0,2.0,40.0,27.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.060000000000002,16.060000000000002,16.060000000000002
Case Keenum,QB,KAN,221.0,1.0,0.0,28.0,19.0,6.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15.74,15.74,15.74
Deshaun Watson,QB,NOR,342.0,2.0,1.0,45.0,28.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98,20.98,20.98
Matthew Stafford,QB,BAL,258.0,2.0,2.0,25.0,16.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.719999999999999,14.719999999999999,14.719999999999999
Andy Dalton,QB,SFO,263.0,1.0,1.0,39.0,24.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,14.32,14.32
Drew Brees,QB,CAR,205.0,1.0,1.0,31.0,17.0,7.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,14.299999999999997,14.299999999999997,14.299999999999997
Joe Flacco,QB,SDG,205.0,2.0,1.0,31.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,14.2,14.2
Marlon Mack,RB,NWE,0.0,0.0,0.0,0.0,0.0,11.0,43.0,0.0,5.0,8.0,71.0,2.0,0.0,28.4,23.4,25.9
Christian McCaffrey,RB,KAN,0.0,0.0,0.0,0.0,0.0,22.0,95.0,1.0,2.0,4.0,12.0,0.0,0.0,18.7,16.7,17.7
Saquon Barkley,RB,STL,0.0,0.0,0.0,0.0,0.0,18.0,85.0,1.0,0.0,0.0,0.0,0.0,0.0,14.5,14.5,14.5
