Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,CHI,194.0,2.0,3.0,31.0,17.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.759999999999998,11.759999999999998,11.759999999999998
Dak Prescott,QB,NYG,250.0,3.0,0.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0
Robert Griffin,QB,KAN,297.0,2.0,0.0,30.0,18.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,21.580000000000002,21.580000000000002,21.580000000000002
Patrick Mahomes,QB,ATL,310.0,2.0,1.0,37.0,26.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,21.099999999999998,21.099999999999998,21.099999999999998
Kirk Cousins,QB,DAL,265.0,3.0,0.0,31.0,22.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.5,20.5,20.5
Russell Wilson,QB,PIT,360.0,0.0,0.0,35.0,27.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200000000000001,14.200000000000001,14.200000000000001
Marcus Mariota,QB,CAR,277.0,1.0,0.0,40.0,25.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.48,16.48,16.48
Nick Foles,QB,WAS,236.0,1.0,0.0,27.0,18.0,5.0,46.0,0.0,0.0,0.0,0.0,0.0,1.0,16.04,16.04,16.04
Tom Brady,QB,MIA,346.0,1.0,2.0,47.0,29.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,15.940000000000001,15.940000000000001,15.940000000000001
Gardner Minshew,QB,MIN,315.0,1.0,2.0,41.0,31.0,3.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,15.600000000000001,15.600000000000001,15.600000000000001
Philip Rivers,QB,NYG,250.0,3.0,0.0,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,22.0
Derek Carr,QB,PIT,360.0,0.0,0.0,35.0,27.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.200000000000001,14.200000000000001,14.200000000000001
Carson Wentz,QB,BAL,221.0,1.0,0.0,30.0,20.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,13.64,13.64
Jacoby Brissett,QB,DEN,233.0,1.0,0.0,20.0,14.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.02,13.02,13.02
Case Keenum,QB,NYJ,179.0,1.0,0.0,28.0,16.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,12.76,12.76,12.76
Deshaun Watson,QB,TAM,154.0,1.0,1.0,28.0,13.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,2.0,12.260000000000002,12.260000000000002,12.260000000000002
Matthew Stafford,QB,CHI,194.0,2.0,3.0,31.0,17.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.759999999999998,11.759999999999998,11.759999999999998
Andy Dalton,QB,SEA,168.0,1.0,1.0,24.0,12.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,11.419999999999998,11.419999999999998,11.419999999999998
Drew Brees,QB,NWE,287.0,2.0,1.0,35.0,21.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,19.28,19.28,19.28
Joe Flacco,QB,DET,153.0,1.0,0.0,28.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32,10.32,10.32
