Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,KAN,326.0,6.0,0.0,28.0,23.0,5.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,38.839999999999996,38.839999999999996,38.839999999999996
Dak Prescott,QB,TAM,402.0,4.0,1.0,33.0,27.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,29.979999999999997,29.979999999999997,29.979999999999997
Robert Griffin,QB,LAC,256.0,3.0,0.0,27.0,23.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,22.740000000000002,22.740000000000002,22.740000000000002
Patrick Mahomes,QB,MIA,168.0,2.0,0.0,23.0,17.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,1.0,17.119999999999997,17.119999999999997,17.119999999999997
Kirk Cousins,QB,MIN,425.0,4.0,1.0,48.0,35.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,31.5,31.5
Russell Wilson,QB,SFO,206.0,2.0,0.0,26.0,18.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64,16.64,16.64
Marcus Mariota,QB,ATL,272.0,2.0,1.0,28.0,23.0,4.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,30.68,30.68,30.68
Nick Foles,QB,NOR,243.0,2.0,0.0,35.0,28.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.619999999999997,17.619999999999997,17.619999999999997
Tom Brady,QB,OAK,288.0,1.0,0.0,32.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,15.52,15.52
Gardner Minshew,QB,JAX,376.0,4.0,1.0,45.0,29.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,32.54,32.54,32.54
Philip Rivers,QB,LAR,354.0,1.0,1.0,32.0,24.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36,16.36,16.36
Derek Carr,QB,CIN,265.0,4.0,0.0,42.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,26.6,26.6
Carson Wentz,QB,HOU,310.0,2.0,1.0,32.0,22.0,5.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997,22.799999999999997,22.799999999999997
Jacoby Brissett,QB,NWE,234.0,2.0,0.0,35.0,24.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,16.36,16.36,16.36
Case Keenum,QB,CAR,335.0,3.0,1.0,45.0,32.0,5.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,27.599999999999998,27.599999999999998,27.599999999999998
Deshaun Watson,QB,PIT,452.0,3.0,0.0,60.0,39.0,2.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,36.98,36.98,36.98
