Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NOR,381.0,4.0,0.0,31.0,24.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,38.04,38.04,38.04
Dak Prescott,QB,DEN,266.0,4.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,26.64,26.64
Robert Griffin,QB,SFO,310.0,2.0,0.0,34.0,21.0,4.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997,22.799999999999997,22.799999999999997
Patrick Mahomes,QB,ARI,407.0,2.0,1.0,49.0,28.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,22.18,22.18
Kirk Cousins,QB,CIN,281.0,2.0,4.0,36.0,21.0,6.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,19.540000000000003,19.540000000000003,19.540000000000003
Russell Wilson,QB,SDG,229.0,3.0,1.0,33.0,22.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.36,19.36,19.36
Marcus Mariota,QB,OAK,207.0,2.0,0.0,38.0,21.0,9.0,49.0,0.0,0.0,0.0,0.0,0.0,1.0,19.18,19.18,19.18
Nick Foles,QB,CAR,149.0,2.0,1.0,27.0,15.0,12.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,19.16,19.16,19.16
Tom Brady,QB,DAL,358.0,2.0,2.0,46.0,30.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12,19.12,19.12
Gardner Minshew,QB,NYJ,190.0,0.0,0.0,27.0,17.0,10.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0
Philip Rivers,QB,KAN,200.0,1.0,0.0,30.0,21.0,7.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,17.9,17.9
Derek Carr,QB,GNB,318.0,2.0,2.0,39.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.22,17.22,17.22
Carson Wentz,QB,ATL,280.0,2.0,1.0,40.0,28.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.099999999999998,17.099999999999998,17.099999999999998
Jacoby Brissett,QB,PHI,263.0,2.0,0.0,26.0,17.0,5.0,-5.0,0.0,0.0,0.0,0.0,0.0,1.0,16.02,16.02,16.02
Case Keenum,QB,IND,282.0,1.0,0.0,37.0,26.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,15.979999999999999,15.979999999999999,15.979999999999999
Deshaun Watson,QB,JAX,331.0,1.0,1.0,51.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.240000000000002,15.240000000000002,15.240000000000002
Matthew Stafford,QB,CHI,226.0,2.0,1.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.04,15.04,15.04
Andy Dalton,QB,TAM,219.0,2.0,1.0,41.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.759999999999998,14.759999999999998,14.759999999999998
Drew Brees,QB,BUF,247.0,1.0,0.0,29.0,16.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.280000000000001,14.280000000000001,14.280000000000001
Joe Flacco,QB,DET,217.0,1.0,0.0,33.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68,12.68,12.68
Marlon Mack,RB,CHI,0.0,0.0,0.0,0.0,0.0,22.0,110.0,2.0,4.0,4.0,47.0,1.0,0.0,37.7,33.7,35.7
Christian McCaffrey,RB,NWE,0.0,0.0,0.0,0.0,0.0,24.0,189.0,2.0,0.0,0.0,0.0,0.0,0.0,30.9,30.9,30.9
Saquon Barkley,RB,KAN,0.0,0.0,0.0,0.0,0.0,27.0,81.0,2.0,2.0,4.0,5.0,0.0,0.0,22.6,20.6,21.6
Dalvin Cook,RB,TEN,0.0,0.0,0.0,0.0,0.0,27.0,127.0,1.0,3.0,3.0,14.0,0.0,0.0,23.099999999999998,20.099999999999998,21.599999999999998
Mark Ingram,RB,PHI,0.0,0.0,0.0,0.0,0.0,27.0,131.0,0.0,1.0,2.0,3.0,1.0,0.0,20.400000000000002,19.400000000000002,19.900000000000002
Todd Gurley,RB,BUF,0.0,0.0,0.0,0.0,0.0,14.0,60.0,1.0,3.0,6.0,53.0,0.0,0.0,20.3,17.3,18.8
Alvin Kamara,RB,HOU,0.0,0.0,0.0,0.0,0.0,16.0,50.0,1.0,6.0,6.0,76.0,0.0,1.0,22.6,16.6,19.6
Josh Jacobs,RB,SEA,0.0,0.0,0.0,0.0,0.0,23.0,97.0,1.0,1.0,2.0,4.0,0.0,0.0,17.099999999999998,16.099999999999998,16.599999999999998
Derrick Henry,RB,PIT,0.0,0.0,0.0,0.0,0.0,20.0,90.0,1.0,1.0,1.0,6.0,0.0,0.0,16.6,15.6,16.1
Carlos Hyde,RB,SDG,0.0,0.0,0.0,0.0,0.0,24.0,144.0,0.0,2.0,3.0,11.0,0.0,0.0,17.5,15.5,16.5
David Johnson,RB,GNB,0.0,0.0,0.0,0.0,0.0,21.0,66.0,1.0,2.0,2.0,15.0,0.0,0.0,16.1,14.1,15.1
LeSean McCoy,RB,BUF,0.0,0.0,0.0,0.0,0.0,19.0,105.0,0.0,5.0,5.0,28.0,0.0,0.0,18.3,13.3,15.8
Nick Chubb,RB,DET,0.0,0.0,0.0,0.0,0.0,14.0,32.0,0.0,5.0,6.0,33.0,1.0,0.0,17.5,12.5,15.0
Ronald Jones,RB,DEN,0.0,0.0,0.0,0.0,0.0,6.0,23.0,0.0,5.0,6.0,41.0,1.0,0.0,17.4,12.4,14.9
Devin Singletary,RB,ATL,0.0,0.0,0.0,0.0,0.0,5.0,36.0,0.0,2.0,2.0,15.0,1.0,0.0,13.1,11.1,12.1
Leonard Fournette,RB,NWE,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,5.0,42.0,1.0,0.0,13.5,10.5,12.0
Le'Veon Bell,RB,IND,0.0,0.0,0.0,0.0,0.0,8.0,25.0,1.0,2.0,2.0,17.0,0.0,0.0,12.2,10.2,11.2
Austin Ekeler,RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,38.0,1.0,0.0,11.8,9.8,10.8
Justin Jackson,RB,GNB,0.0,0.0,0.0,0.0,0.0,11.0,88.0,0.0,1.0,2.0,7.0,0.0,0.0,10.5,9.5,10.0
Duke Johnson,RB,IND,0.0,0.0,0.0,0.0,0.0,12.0,31.0,1.0,3.0,3.0,4.0,0.0,0.0,12.5,9.5,11.0
Julian Edelman,WR,NYG,0.0,0.0,0.0,0.0,0.0,2.0,57.0,1.0,6.0,7.0,90.0,1.0,0.0,32.7,26.7,29.7
Robert Woods,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,113.0,2.0,0.0,29.3,23.3,26.3
Christian Kirk,WR,SFO,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,9.0,11.0,149.0,1.0,0.0,31.0,22.0,26.5
Jarvis Landry,WR,MIN,0.0,0.0,0.0,0.0,0.0,2.0,54.0,1.0,2.0,5.0,31.0,1.0,0.0,22.5,20.5,21.5
Parris Campbell,WR,SEA,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,9.0,129.0,1.0,0.0,27.1,19.1,23.1
Tyreek Hill,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,55.0,2.0,0.0,19.5,17.5,18.5
Jamison Crowder,WR,GNB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,161.0,0.0,0.0,26.1,16.1,21.1
Marvin Jones,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,99.0,1.0,0.0,23.9,15.9,19.9
