Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,PHI,428.0,3.0,1.0,48.0,30.0,5.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,31.22,31.22,31.22
Dak Prescott,QB,KAN,287.0,5.0,0.0,20.0,17.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,31.18,31.18,31.18
Robert Griffin,QB,TEN,402.0,4.0,2.0,58.0,36.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,30.28,30.28,30.28
Patrick Mahomes,QB,MIN,382.0,2.0,1.0,35.0,26.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,29.18,29.18,29.18
Kirk Cousins,QB,GNB,299.0,4.0,1.0,39.0,26.0,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,25.66,25.66,25.66
Russell Wilson,QB,MIA,312.0,3.0,0.0,37.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.38,24.38,24.38
Marcus Mariota,QB,BUF,193.0,2.0,1.0,24.0,17.0,10.0,37.0,1.0,0.0,0.0,0.0,0.0,1.0,21.419999999999998,21.419999999999998,21.419999999999998
Nick Foles,QB,WAS,381.0,3.0,2.0,45.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.240000000000002,21.240000000000002,21.240000000000002
Tom Brady,QB,NWE,364.0,2.0,1.0,55.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.560000000000002,20.560000000000002,20.560000000000002
Gardner Minshew,QB,NOR,393.0,1.0,2.0,56.0,39.0,2.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,20.52,20.52,20.52
Philip Rivers,QB,SFO,203.0,2.0,0.0,29.0,19.0,4.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,20.319999999999997,20.319999999999997,20.319999999999997
Derek Carr,QB,CHI,265.0,3.0,2.0,31.0,22.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700000000000003,19.700000000000003,19.700000000000003
Carson Wentz,QB,CIN,230.0,2.0,0.0,44.0,25.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,19.2,19.2
Jacoby Brissett,QB,DAL,358.0,2.0,2.0,48.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32,18.32,18.32
Case Keenum,QB,DEN,289.0,2.0,1.0,41.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.560000000000002,17.560000000000002,17.560000000000002
Deshaun Watson,QB,CAR,273.0,1.0,0.0,24.0,16.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12,16.12,16.12
Matthew Stafford,QB,IND,180.0,2.0,1.0,32.0,19.0,5.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,16.099999999999998,16.099999999999998,16.099999999999998
Andy Dalton,QB,JAX,237.0,2.0,2.0,36.0,21.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68,15.68,15.68
Drew Brees,QB,SDG,166.0,2.0,0.0,20.0,12.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.540000000000001,15.540000000000001,15.540000000000001
Joe Flacco,QB,SEA,206.0,1.0,1.0,27.0,18.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,15.240000000000002,15.240000000000002,15.240000000000002
Marlon Mack,RB,KAN,0.0,0.0,0.0,0.0,0.0,8.0,20.0,1.0,8.0,8.0,195.0,4.0,0.0,59.5,51.5,55.5
Christian McCaffrey,RB,GNB,0.0,0.0,0.0,0.0,0.0,21.0,141.0,1.0,4.0,5.0,30.0,0.0,0.0,27.1,23.1,25.1
Saquon Barkley,RB,CAR,0.0,0.0,0.0,0.0,0.0,15.0,81.0,0.0,3.0,4.0,87.0,1.0,0.0,25.799999999999997,22.799999999999997,24.299999999999997
Dalvin Cook,RB,OAK,0.0,0.0,0.0,0.0,0.0,23.0,91.0,2.0,3.0,3.0,12.0,0.0,0.0,25.3,22.3,23.8
Mark Ingram,RB,DAL,0.0,0.0,0.0,0.0,0.0,18.0,134.0,1.0,4.0,7.0,19.0,0.0,0.0,25.299999999999997,21.299999999999997,23.299999999999997
Todd Gurley,RB,STL,0.0,0.0,0.0,0.0,0.0,28.0,133.0,1.0,1.0,2.0,10.0,0.0,0.0,21.3,20.3,20.8
Alvin Kamara,RB,ARI,0.0,0.0,0.0,0.0,0.0,21.0,69.0,2.0,1.0,2.0,9.0,0.0,0.0,20.799999999999997,19.799999999999997,20.299999999999997
Josh Jacobs,RB,SDG,0.0,0.0,0.0,0.0,0.0,29.0,127.0,1.0,1.0,1.0,1.0,0.0,0.0,19.8,18.8,19.3
Derrick Henry,RB,SEA,0.0,0.0,0.0,0.0,0.0,16.0,47.0,1.0,6.0,6.0,73.0,0.0,0.0,24.0,18.0,21.0
Carlos Hyde,RB,PIT,0.0,0.0,0.0,0.0,0.0,24.0,57.0,1.0,5.0,5.0,50.0,0.0,0.0,21.7,16.7,19.2
David Johnson,RB,ATL,0.0,0.0,0.0,0.0,0.0,15.0,38.0,2.0,4.0,6.0,5.0,0.0,0.0,20.3,16.3,18.3
LeSean McCoy,RB,IND,0.0,0.0,0.0,0.0,0.0,19.0,64.0,0.0,4.0,6.0,38.0,1.0,0.0,20.2,16.2,18.2
Nick Chubb,RB,DET,0.0,0.0,0.0,0.0,0.0,17.0,86.0,1.0,2.0,4.0,15.0,0.0,0.0,18.1,16.1,17.1
Ronald Jones,RB,ARI,0.0,0.0,0.0,0.0,0.0,10.0,71.0,0.0,4.0,5.0,87.0,0.0,0.0,19.799999999999997,15.799999999999999,17.799999999999997
Devin Singletary,RB,JAX,0.0,0.0,0.0,0.0,0.0,25.0,109.0,0.0,4.0,8.0,44.0,0.0,0.0,19.3,15.3,17.3
Leonard Fournette,RB,TEN,0.0,0.0,0.0,0.0,0.0,13.0,40.0,0.0,3.0,3.0,51.0,1.0,0.0,18.1,15.1,16.6
Le'Veon Bell,RB,CLE,0.0,0.0,0.0,0.0,0.0,8.0,38.0,1.0,4.0,4.0,46.0,0.0,0.0,18.4,14.4,16.4
Austin Ekeler,RB,CHI,0.0,0.0,0.0,0.0,0.0,24.0,127.0,0.0,1.0,3.0,4.0,0.0,0.0,14.1,13.1,13.6
Justin Jackson,RB,PHI,0.0,0.0,0.0,0.0,0.0,8.0,38.0,0.0,5.0,7.0,68.0,0.0,0.0,15.6,10.6,13.1
Duke Johnson,RB,CHI,0.0,0.0,0.0,0.0,0.0,3.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,10.4,10.4,10.4
Julian Edelman,WR,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,195.0,1.0,0.0,35.5,25.5,30.5
Robert Woods,WR,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,163.0,1.0,0.0,33.3,22.3,27.8
Christian Kirk,WR,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,17.0,153.0,1.0,0.0,32.3,21.3,26.8
Jarvis Landry,WR,NWE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,139.0,1.0,0.0,32.9,19.9,26.4
Parris Campbell,WR,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,129.0,1.0,0.0,25.9,18.9,22.4
Tyreek Hill,WR,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,59.0,2.0,0.0,23.9,17.9,20.9
Jamison Crowder,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,6.0,9.0,105.0,1.0,0.0,23.8,17.8,20.8
Marvin Jones,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,95.0,1.0,0.0,21.5,15.5,18.5
Tyler Boyd,WR,NOR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,92.0,1.0,0.0,23.2,15.2,19.2
Alshon Jeffery,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,150.0,0.0,0.0,27.0,15.0,21.0
Dede Westbrook,WR,SDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,29.0,2.0,0.0,16.9,14.9,15.9
Albert Wilson,WR,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,27.0,2.0,0.0,17.7,14.7,16.2
