Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,PHI,406.0,7.0,0.0,28.0,22.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,45.239999999999995,45.239999999999995,45.239999999999995
Dak Prescott,QB,NWE,432.0,4.0,0.0,33.0,23.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.18,33.18,33.18
Robert Griffin,QB,HOU,350.0,3.0,0.0,34.0,20.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,28.6,28.6,28.6
Patrick Mahomes,QB,PIT,400.0,4.0,2.0,48.0,28.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,25.9,25.9,25.9
Kirk Cousins,QB,CLE,262.0,3.0,0.0,35.0,23.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,24.48,24.48,24.48
Russell Wilson,QB,IND,271.0,3.0,0.0,40.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.84,22.84,22.84
Marcus Mariota,QB,SEA,217.0,2.0,2.0,26.0,19.0,6.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,22.28,22.28,22.28
Nick Foles,QB,CHI,272.0,2.0,0.0,41.0,22.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.880000000000003,20.880000000000003,20.880000000000003
Tom Brady,QB,DAL,337.0,2.0,1.0,51.0,34.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.28,20.28,20.28
Gardner Minshew,QB,NOR,382.0,2.0,2.0,51.0,30.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.18,19.18,19.18
Philip Rivers,QB,SDG,341.0,2.0,2.0,46.0,29.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,19.04,19.04,19.04
Derek Carr,QB,BAL,250.0,2.0,1.0,41.0,24.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,18.5,18.5
Carson Wentz,QB,MIN,236.0,1.0,1.0,37.0,25.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0,1.0,18.339999999999996,18.339999999999996,18.339999999999996
Jacoby Brissett,QB,CAR,249.0,1.0,2.0,37.0,23.0,5.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,18.16,18.16,18.16
Case Keenum,QB,OAK,288.0,0.0,2.0,41.0,22.0,10.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,16.92,16.92
Deshaun Watson,QB,TAM,168.0,2.0,0.0,23.0,17.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,16.02,16.02,16.02
Matthew Stafford,QB,MIA,208.0,0.0,0.0,28.0,20.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.42,14.42,14.42
Andy Dalton,QB,NYJ,115.0,0.0,0.0,19.0,8.0,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,12.4,12.4,12.4
Drew Brees,QB,STL,210.0,1.0,0.0,35.0,20.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0
Joe Flacco,QB,WAS,291.0,0.0,1.0,32.0,23.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34,11.34,11.34
Marlon Mack,RB,STL,0.0,0.0,0.0,0.0,0.0,27.0,127.0,2.0,6.0,7.0,51.0,0.0,0.0,35.8,29.799999999999997,32.8
Christian McCaffrey,RB,TEN,0.0,0.0,0.0,0.0,0.0,23.0,150.0,2.0,3.0,4.0,20.0,0.0,0.0,32.0,29.0,30.5
Saquon Barkley,RB,CHI,0.0,0.0,0.0,0.0,0.0,24.0,125.0,1.0,5.0,8.0,54.0,0.0,0.0,28.9,23.9,26.4
Dalvin Cook,RB,OAK,0.0,0.0,0.0,0.0,0.0,15.0,102.0,1.0,7.0,10.0,74.0,0.0,0.0,30.6,23.6,27.1
Mark Ingram,RB,NWE,0.0,0.0,0.0,0.0,0.0,26.0,115.0,2.0,3.0,4.0,9.0,0.0,1.0,25.4,22.4,23.9
Todd Gurley,RB,GNB,0.0,0.0,0.0,0.0,0.0,22.0,150.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0
Alvin Kamara,RB,TAM,2.0,1.0,0.0,1.0,1.0,28.0,158.0,0.0,2.0,2.0,8.0,0.0,0.0,22.680000000000003,20.680000000000003,21.680000000000003
Josh Jacobs,RB,NYJ,0.0,0.0,0.0,0.0,0.0,18.0,139.0,1.0,0.0,0.0,0.0,0.0,0.0,19.9,19.9,19.9
Derrick Henry,RB,WAS,0.0,0.0,0.0,0.0,0.0,25.0,121.0,1.0,0.0,0.0,0.0,0.0,0.0,18.1,18.1,18.1
Carlos Hyde,RB,BUF,0.0,0.0,0.0,0.0,0.0,12.0,116.0,0.0,2.0,3.0,39.0,0.0,0.0,17.5,15.5,16.5
David Johnson,RB,SEA,0.0,0.0,0.0,0.0,0.0,21.0,125.0,0.0,4.0,5.0,16.0,0.0,0.0,18.1,14.1,16.1
LeSean McCoy,RB,PHI,0.0,0.0,0.0,0.0,0.0,12.0,44.0,0.0,4.0,4.0,36.0,1.0,0.0,18.0,14.0,16.0
Nick Chubb,RB,PIT,0.0,0.0,0.0,0.0,0.0,16.0,74.0,0.0,4.0,10.0,65.0,0.0,0.0,17.9,13.9,15.9
Ronald Jones,RB,TEN,0.0,0.0,0.0,0.0,0.0,9.0,38.0,1.0,1.0,1.0,28.0,0.0,0.0,13.600000000000001,12.600000000000001,13.100000000000001
Devin Singletary,RB,MIA,0.0,0.0,0.0,0.0,0.0,16.0,105.0,0.0,4.0,4.0,24.0,0.0,1.0,14.9,10.9,12.9
Leonard Fournette,RB,NWE,0.0,0.0,0.0,0.0,0.0,5.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,10.7,10.7,10.7
