Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NOR,181.0,3.0,0.0,23.0,17.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.040000000000003,19.040000000000003,19.040000000000003
Dak Prescott,QB,KAN,323.0,1.0,0.0,26.0,19.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.720000000000002,16.720000000000002,16.720000000000002
Robert Griffin,QB,CIN,302.0,3.0,1.0,30.0,22.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,23.479999999999997,23.479999999999997,23.479999999999997
Patrick Mahomes,QB,STL,310.0,3.0,1.0,30.0,19.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,24.7,24.7
Kirk Cousins,QB,HOU,293.0,3.0,1.0,34.0,25.0,4.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,25.619999999999997,25.619999999999997,25.619999999999997
Russell Wilson,QB,MIN,207.0,3.0,1.0,28.0,19.0,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.080000000000002,18.080000000000002,18.080000000000002
Marcus Mariota,QB,NYJ,251.0,1.0,0.0,28.0,19.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54,15.54,15.54
Nick Foles,QB,CAR,191.0,1.0,0.0,27.0,20.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.540000000000001,9.540000000000001,9.540000000000001
Tom Brady,QB,JAX,18.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.72,0.72
Gardner Minshew,QB,IND,245.0,2.0,1.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8,15.8,15.8
