Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,BUF,273.0,2.0,0.0,32.0,24.0,6.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,34.72,34.72,34.72
Dak Prescott,QB,NWE,415.0,3.0,1.0,43.0,30.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,34.0
Robert Griffin,QB,MIA,341.0,3.0,1.0,41.0,24.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,30.340000000000003,30.340000000000003,30.340000000000003
Patrick Mahomes,QB,NOR,323.0,4.0,0.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.92,28.92,28.92
Kirk Cousins,QB,CAR,295.0,1.0,0.0,35.0,21.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.6,23.6,23.6
Russell Wilson,QB,DAL,341.0,3.0,0.0,39.0,23.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,23.34,23.34,23.34
Marcus Mariota,QB,PIT,243.0,1.0,0.0,30.0,17.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.02,21.02,21.02
Nick Foles,QB,NYG,240.0,3.0,0.0,33.0,26.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,21.400000000000002,21.400000000000002,21.400000000000002
Tom Brady,QB,PIT,243.0,1.0,0.0,30.0,17.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.02,21.02,21.02
Gardner Minshew,QB,SDG,288.0,2.0,0.0,31.0,24.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,19.02,19.02,19.02
Philip Rivers,QB,KAN,240.0,3.0,2.0,31.0,17.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,1.0,18.5,18.5,18.5
Derek Carr,QB,PIT,243.0,1.0,0.0,30.0,17.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.02,21.02,21.02
Carson Wentz,QB,SFO,303.0,2.0,1.0,33.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.119999999999997,16.119999999999997,16.119999999999997
Jacoby Brissett,QB,BAL,183.0,2.0,0.0,26.0,12.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.620000000000001,15.620000000000001,15.620000000000001
Case Keenum,QB,BUF,273.0,2.0,0.0,32.0,24.0,6.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,34.72,34.72,34.72
Deshaun Watson,QB,NYJ,224.0,2.0,1.0,32.0,25.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,14.86,14.86
Matthew Stafford,QB,ARI,351.0,1.0,1.0,52.0,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.04,14.04,14.04
Andy Dalton,QB,CAR,295.0,1.0,0.0,35.0,21.0,2.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,23.6,23.6,23.6
Drew Brees,QB,TEN,243.0,1.0,0.0,39.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.72,13.72,13.72
Joe Flacco,QB,HOU,275.0,1.0,2.0,32.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0
Marlon Mack,RB,ATL,0.0,0.0,0.0,0.0,0.0,24.0,117.0,4.0,0.0,0.0,0.0,0.0,0.0,35.7,35.7,35.7
Christian McCaffrey,RB,CHI,0.0,0.0,0.0,0.0,0.0,21.0,139.0,2.0,1.0,2.0,7.0,0.0,1.0,25.599999999999998,24.599999999999998,25.099999999999998
Saquon Barkley,RB,NOR,0.0,0.0,0.0,0.0,0.0,15.0,87.0,2.0,3.0,5.0,34.0,0.0,0.0,27.099999999999998,24.099999999999998,25.599999999999998
Dalvin Cook,RB,TAM,0.0,0.0,0.0,0.0,0.0,14.0,90.0,1.0,5.0,6.0,37.0,0.0,0.0,23.7,18.7,21.2
Mark Ingram,RB,CAR,0.0,0.0,0.0,0.0,0.0,19.0,101.0,1.0,2.0,4.0,19.0,0.0,0.0,20.0,18.0,19.0
Todd Gurley,RB,NYJ,0.0,0.0,0.0,0.0,0.0,27.0,96.0,0.0,3.0,3.0,21.0,1.0,0.0,20.7,17.7,19.2
Alvin Kamara,RB,NWE,0.0,0.0,0.0,0.0,0.0,8.0,53.0,1.0,6.0,6.0,52.0,0.0,0.0,22.5,16.5,19.5
Josh Jacobs,RB,OAK,0.0,0.0,0.0,0.0,0.0,10.0,38.0,2.0,2.0,2.0,14.0,0.0,0.0,19.2,17.2,18.2
Derrick Henry,RB,NWE,0.0,0.0,0.0,0.0,0.0,8.0,53.0,1.0,6.0,6.0,52.0,0.0,0.0,22.5,16.5,19.5
Carlos Hyde,RB,BUF,0.0,0.0,0.0,0.0,0.0,20.0,79.0,1.0,5.0,5.0,25.0,0.0,0.0,21.4,16.4,18.9
