Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,NOR,386.0,4.0,1.0,49.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.439999999999998,29.439999999999998,29.439999999999998
Dak Prescott,QB,GNB,308.0,3.0,0.0,31.0,21.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.22,24.22,24.22
Robert Griffin,QB,CHI,244.0,2.0,0.0,37.0,22.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,23.959999999999997,23.959999999999997,23.959999999999997
Patrick Mahomes,QB,ARI,263.0,4.0,1.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.52,22.52,22.52
Kirk Cousins,QB,PHI,175.0,2.0,0.0,21.0,12.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,21.4,21.4,21.4
Russell Wilson,QB,HOU,328.0,2.0,0.0,36.0,27.0,4.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.819999999999997,20.819999999999997,20.819999999999997
Marcus Mariota,QB,OAK,148.0,2.0,1.0,21.0,14.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,12.12,12.12
Nick Foles,QB,SFO,245.0,1.0,1.0,30.0,21.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,18.6,18.6,18.6
Tom Brady,QB,SDG,207.0,2.0,0.0,20.0,15.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,17.380000000000003,17.380000000000003,17.380000000000003
Gardner Minshew,QB,SEA,250.0,2.0,2.0,43.0,24.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.399999999999999,15.399999999999999,15.399999999999999
Philip Rivers,QB,ARI,263.0,4.0,1.0,30.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.52,22.52,22.52
Derek Carr,QB,CAR,250.0,1.0,0.0,20.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0
Carson Wentz,QB,TAM,257.0,1.0,1.0,33.0,17.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,13.28,13.28
