Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,IND,269.0,3.0,0.0,30.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.159999999999997,23.159999999999997,23.159999999999997
Dak Prescott,QB,NYG,375.0,2.0,1.0,39.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,21.1,21.1
Robert Griffin,QB,SEA,344.0,3.0,3.0,43.0,26.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,20.86,20.86,20.86
Patrick Mahomes,QB,STL,375.0,1.0,0.0,37.0,22.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,19.8,19.8
Kirk Cousins,QB,CIN,226.0,2.0,0.0,30.0,18.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,19.74,19.74,19.74
Russell Wilson,QB,KAN,273.0,2.0,0.0,35.0,20.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62,19.62,19.62
Marcus Mariota,QB,MIA,192.0,3.0,0.0,29.0,20.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,19.48,19.48,19.48
Nick Foles,QB,IND,269.0,3.0,0.0,30.0,22.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,23.159999999999997,23.159999999999997,23.159999999999997
Tom Brady,QB,SFO,153.0,0.0,0.0,24.0,13.0,4.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,16.520000000000003,16.520000000000003,16.520000000000003
Gardner Minshew,QB,CHI,207.0,1.0,0.0,31.0,20.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,13.28,13.28
Philip Rivers,QB,ARI,97.0,0.0,0.0,24.0,14.0,4.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,12.78,12.78,12.78
Derek Carr,QB,NOR,187.0,2.0,1.0,33.0,20.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.780000000000001,11.780000000000001,11.780000000000001
Carson Wentz,QB,BAL,137.0,1.0,0.0,27.0,15.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58,10.58,10.58
Jacoby Brissett,QB,SFO,153.0,0.0,0.0,24.0,13.0,4.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,16.520000000000003,16.520000000000003,16.520000000000003
Case Keenum,QB,TAM,151.0,1.0,0.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.04,10.04,10.04
Deshaun Watson,QB,TEN,187.0,1.0,1.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,9.48,9.48
Matthew Stafford,QB,MIN,241.0,2.0,2.0,31.0,18.0,5.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44,18.44,18.44
Andy Dalton,QB,SFO,153.0,0.0,0.0,24.0,13.0,4.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,16.520000000000003,16.520000000000003,16.520000000000003
Drew Brees,QB,NYJ,112.0,1.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.48,8.48,8.48
Joe Flacco,QB,JAX,86.0,1.0,0.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4399999999999995,7.4399999999999995,7.4399999999999995
Marlon Mack,RB,CAR,0.0,0.0,0.0,0.0,0.0,31.0,178.0,2.0,1.0,1.0,17.0,0.0,0.0,32.5,31.5,32.0
Christian McCaffrey,RB,KAN,0.0,0.0,0.0,0.0,0.0,15.0,83.0,3.0,3.0,4.0,26.0,0.0,0.0,31.900000000000002,28.900000000000002,30.400000000000002
Saquon Barkley,RB,HOU,0.0,0.0,0.0,0.0,0.0,25.0,109.0,2.0,7.0,7.0,27.0,0.0,1.0,30.599999999999998,23.599999999999998,27.099999999999998
Dalvin Cook,RB,BAL,0.0,0.0,0.0,0.0,0.0,32.0,134.0,1.0,3.0,4.0,28.0,0.0,0.0,25.2,22.2,23.7
Mark Ingram,RB,TEN,0.0,0.0,0.0,0.0,0.0,27.0,88.0,2.0,3.0,3.0,13.0,0.0,0.0,25.1,22.1,23.6
Todd Gurley,RB,SDG,0.0,0.0,0.0,0.0,0.0,24.0,62.0,1.0,11.0,14.0,80.0,0.0,0.0,31.2,20.2,25.7
Alvin Kamara,RB,PHI,0.0,0.0,0.0,0.0,0.0,15.0,100.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,20.0
Josh Jacobs,RB,CAR,0.0,0.0,0.0,0.0,0.0,31.0,178.0,2.0,1.0,1.0,17.0,0.0,0.0,32.5,31.5,32.0
Derrick Henry,RB,ARI,0.0,0.0,0.0,0.0,0.0,35.0,165.0,0.0,2.0,2.0,4.0,0.0,0.0,18.9,16.9,17.9
Carlos Hyde,RB,NWE,0.0,0.0,0.0,0.0,0.0,23.0,96.0,0.0,6.0,10.0,58.0,0.0,0.0,21.4,15.399999999999999,18.4
David Johnson,RB,NOR,0.0,0.0,0.0,0.0,0.0,26.0,101.0,0.0,3.0,3.0,32.0,0.0,0.0,16.3,13.3,14.8
LeSean McCoy,RB,CHI,0.0,0.0,0.0,0.0,0.0,19.0,56.0,1.0,1.0,2.0,10.0,0.0,0.0,13.6,12.6,13.1
Nick Chubb,RB,BUF,0.0,0.0,0.0,0.0,0.0,22.0,124.0,0.0,2.0,2.0,0.0,0.0,0.0,14.4,12.4,13.4
Ronald Jones,RB,ARI,0.0,0.0,0.0,0.0,0.0,35.0,165.0,0.0,2.0,2.0,4.0,0.0,0.0,18.9,16.9,17.9
Devin Singletary,RB,NYJ,0.0,0.0,0.0,0.0,0.0,20.0,110.0,0.0,3.0,3.0,7.0,0.0,0.0,14.7,11.7,13.2
Leonard Fournette,RB,DEN,0.0,0.0,0.0,0.0,0.0,22.0,86.0,0.0,6.0,7.0,29.0,0.0,0.0,17.5,11.5,14.5
Le'Veon Bell,RB,SEA,0.0,0.0,0.0,0.0,0.0,20.0,86.0,0.0,7.0,9.0,52.0,1.0,0.0,26.8,19.8,23.3
Austin Ekeler,RB,ARI,0.0,0.0,0.0,0.0,0.0,35.0,165.0,0.0,2.0,2.0,4.0,0.0,0.0,18.9,16.9,17.9
Justin Jackson,RB,CLE,0.0,0.0,0.0,0.0,0.0,15.0,71.0,0.0,2.0,3.0,4.0,0.0,0.0,9.5,7.5,8.5
Duke Johnson,RB,JAX,0.0,0.0,0.0,0.0,0.0,9.0,48.0,0.0,4.0,5.0,21.0,0.0,0.0,10.9,6.9,8.9
Julian Edelman,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,174.0,1.0,0.0,30.4,23.4,26.9
Robert Woods,WR,MIN,0.0,0.0,0.0,0.0,0.0,1.0,-12.0,0.0,7.0,11.0,125.0,2.0,0.0,30.3,23.3,26.8
Christian Kirk,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,100.0,2.0,0.0,31.0,22.0,26.5
Jarvis Landry,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,96.0,2.0,0.0,27.6,21.6,24.6
Parris Campbell,WR,NOR,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,11.0,74.0,2.0,0.0,25.96,19.96,22.96
Tyreek Hill,WR,KAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,107.0,1.0,0.0,20.7,16.7,18.7
Jamison Crowder,WR,MIA,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,7.0,79.0,1.0,0.0,18.6,14.600000000000001,16.6
Marvin Jones,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,174.0,1.0,0.0,30.4,23.4,26.9
Tyler Boyd,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,84.0,1.0,0.0,17.4,14.4,15.9
Alshon Jeffery,WR,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,60.0,1.0,0.0,15.0,12.0,13.5
Dede Westbrook,WR,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,58.0,1.0,0.0,13.8,11.8,12.8
Albert Wilson,WR,CAR,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,9.0,12.0,100.0,0.0,0.0,20.0,11.0,15.5
Marquez Valdes-Scantling,WR,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,43.0,1.0,0.0,16.3,10.3,13.3
Russell Gage,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,84.0,1.0,0.0,17.4,14.4,15.9
Cordarrelle Patterson,WR,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,100.0,0.0,0.0,18.0,10.0,14.0
Sammy Watkins,WR,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,96.0,0.0,0.0,12.6,9.6,11.1
Michael Gallup,WR,NYJ,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,5.0,9.0,96.0,1.0,1.0,19.5,14.5,17.0
John Ross,WR,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,84.0,1.0,0.0,17.4,14.4,15.9
DeSean Jackson,WR,STL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,73.0,0.0,0.0,10.3,7.3,8.8
Marquise Brown,WR,TAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,68.0,0.0,0.0,12.8,6.8,9.8
