Player,Pos,Tm,PassingYds,PassingTD,Int,PassingAtt,Cmp,RushingAtt,RushingYds,RushingTD,Rec,Tgt,ReceivingYds,ReceivingTD,FL,PPRFantasyPoints,StandardFantasyPoints,HalfPPRFantasyPoints
Lamar Jackson,QB,IND,278.0,4.0,0.0,28.0,22.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,29.72,29.72,29.72
Dak Prescott,QB,BAL,381.0,4.0,1.0,47.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.240000000000002,29.240000000000002,29.240000000000002
Robert Griffin,QB,ARI,300.0,3.0,0.0,46.0,30.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,23.9,23.9
Patrick Mahomes,QB,DET,341.0,2.0,0.0,42.0,30.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,23.84,23.84,23.84
Kirk Cousins,QB,CIN,332.0,2.0,0.0,31.0,23.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,22.18,22.18,22.18
Russell Wilson,QB,OAK,260.0,2.0,0.0,35.0,19.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.799999999999997,18.799999999999997,18.799999999999997
Marcus Mariota,QB,HOU,202.0,2.0,0.0,35.0,22.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,18.08,18.08,18.08
Nick Foles,QB,PIT,289.0,2.0,1.0,36.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.560000000000002,17.560000000000002,17.560000000000002
Tom Brady,QB,WAS,271.0,1.0,1.0,37.0,21.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.84,16.84,16.84
Gardner Minshew,QB,ATL,297.0,1.0,1.0,34.0,22.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,16.18,16.18,16.18
Philip Rivers,QB,SEA,277.0,1.0,1.0,36.0,26.0,3.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15.98,15.98,15.98
